Team,Player_Raw,Draft_Year,Draft_Type,Draft_Round,Draft_Pick
Sydney,Daniel Bradshaw,2009,Pre-Season,1.0,4
Sydney,Henry Playfair,2009,Rookie,1.0,10
Sydney,Chris McKaigueI,2009,Rookie,5.0,63
Sydney,Nathan GordonN,2009,Rookie,6.0,71
Sydney,Dylan McNeilZ,2009,Rookie,7.0,75
Sydney,Gary Rohan,2009,National,1.0,6
Sydney,Lewis Jetta,2009,National,1.0,14
Sydney,Sam Reid,2009,National,3.0,38
Sydney,Byron Sumner,2009,National,4.0,54
Sydney,Trent Dennis-Lane,2009,National,4.0,55
Sydney,Kristin Thornton,2009,National,7.0,90
Sydney,Daniel Bradshaw,2009,Pre-Season,1.0,4
Sydney,Henry Playfair,2009,Rookie,1.0,10
Sydney,Chris McKaigueI,2009,Rookie,5.0,63
Sydney,Nathan GordonN,2009,Rookie,6.0,71
Sydney,Dylan McNeilZ,2009,Rookie,7.0,75
Sydney,Gary Rohan,2009,National,1.0,6
Sydney,Lewis Jetta,2009,National,1.0,14
Sydney,Sam Reid,2009,National,3.0,38
Sydney,Byron Sumner,2009,National,4.0,54
Sydney,Trent Dennis-Lane,2009,National,4.0,55
Sydney,Kristin Thornton,2009,National,7.0,90
Sydney,Daniel Bradshaw,2009,Pre-Season,1.0,4
Sydney,Henry Playfair,2009,Rookie,1.0,10
Sydney,Chris McKaigueI,2009,Rookie,5.0,63
Sydney,Nathan GordonN,2009,Rookie,6.0,71
Sydney,Dylan McNeilZ,2009,Rookie,7.0,75
Sydney,Gary Rohan,2009,National,1.0,6
Sydney,Lewis Jetta,2009,National,1.0,14
Sydney,Sam Reid,2009,National,3.0,38
Sydney,Byron Sumner,2009,National,4.0,54
Sydney,Trent Dennis-Lane,2009,National,4.0,55
Sydney,Kristin Thornton,2009,National,7.0,90
Sydney,Daniel Bradshaw,2009,Pre-Season,1.0,4
Sydney,Henry Playfair,2009,Rookie,1.0,10
Sydney,Chris McKaigueI,2009,Rookie,5.0,63
Sydney,Nathan GordonN,2009,Rookie,6.0,71
Sydney,Dylan McNeilZ,2009,Rookie,7.0,75
Sydney,Gary Rohan,2009,National,1.0,6
Sydney,Lewis Jetta,2009,National,1.0,14
Sydney,Sam Reid,2009,National,3.0,38
Sydney,Byron Sumner,2009,National,4.0,54
Sydney,Trent Dennis-Lane,2009,National,4.0,55
Sydney,Kristin Thornton,2009,National,7.0,90
Sydney,Daniel Bradshaw,2009,Pre-Season,1.0,4
Sydney,Henry Playfair,2009,Rookie,1.0,10
Sydney,Chris McKaigueI,2009,Rookie,5.0,63
Sydney,Nathan GordonN,2009,Rookie,6.0,71
Sydney,Dylan McNeilZ,2009,Rookie,7.0,75
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Lewis Johnston,2008,National,1.0,12
Sydney,Daniel Hannebery,2008,National,2.0,30
Sydney,Campbell Heath,2008,National,4.0,61
Sydney,Kristin Thornton,2008,Rookie,1.0,12
Sydney,Taylor Gilchrist,2008,Rookie,2.0,28
Sydney,Kyle Coney,2008,Rookie,3.0,43
Sydney,Mike Pyke,2008,Rookie,4.0,57
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Patrick Veszpremi,2007,National,1.0,11
Sydney,Brett Meredith,2007,National,2.0,26
Sydney,Craig BirdN,2007,National,4.0,59
Sydney,Matthew O'Dwyer,2007,Rookie,1.0,10
Sydney,Brendan Murphy,2007,Rookie,2.0,26
Sydney,Jake Orreal,2007,Rookie,3.0,41
Sydney,Matthew Beckmans,2007,Rookie,4.0,53
Sydney,Aaron Bruce,2007,Rookie,5.0,58
Sydney,Dean Terlich,2007,Rookie,6.0,61
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Daniel O'Keefe,2006,National,1.0,15
Sydney,Daniel Currie,2006,National,3.0,49
Sydney,Peter Faulks,2006,National,4.0,65
Sydney,Jesse White,2006,National,5.0,79
Sydney,Nick Smith,2006,Rookie,1.0,15
Sydney,Matthew O'Dwyer,2006,Rookie,2.0,30
Sydney,Luke Brennan,2006,Rookie,3.0,44
Sydney,Matthew Davis,2006,Rookie,4.0,55
Sydney,Earl Shaw,2006,Rookie,5.0,59
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Matthew Laidlaw,2005,National,4.0,51
Sydney,Kristin Thornton,2005,National,4.0,54
Sydney,Ryan Brabazon,2005,National,4.0,59
Sydney,Jonathan Simpkin,2005,Rookie,1.0,16
Sydney,James Wall,2005,Rookie,2.0,32
Sydney,Paul Currie,2005,Rookie,3.0,45
Sydney,Simon Phillips,2005,Rookie,4.0,54
Sydney,Kieren Jack,2005,Rookie,5.0,57
Sydney,Ed Barlow,2005,Rookie,6.0,58
Sydney,Adam Prior,2005,Rookie,7.0,59
Sydney,Sam Rowe,2005,Rookie,8.0,60
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Jarred Moore,2004,National,2.0,31
Sydney,David Spriggs,2004,National,3.0,47
Sydney,Heath James,2004,National,4.0,61
Sydney,Guy Campbell,2004,Rookie,1.0,12
Sydney,Luke Vogels,2004,Rookie,2.0,28
Sydney,Heath Grundy,2004,Rookie,3.0,42
Sydney,Stefan Garrubba,2004,Rookie,4.0,54
Sydney,Earl Shaw,2004,Rookie,5.0,59
Sydney,Edward Clarke,2004,Rookie,6.0,61
Sydney,Andrew Hayes,2004,Rookie,7.0,63
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Josh Willoughby,2003,National,1.0,16
Sydney,Tim Schmidt,2003,National,2.0,29
Sydney,Amon Buchanan,2003,National,3.0,45
Sydney,Andrew Ericksen,2003,National,3.0,47
Sydney,Matthew Davis,2003,National,4.0,59
Sydney,Aaron Rogers,2003,Rookie,1.0,14
Sydney,Scott McGlone,2003,Rookie,2.0,30
Sydney,Daniel Hunt,2003,Rookie,3.0,45
Sydney,Luke Taylor,2003,Rookie,4.0,59
Sydney,Nick Potter,2003,Rookie,5.0,66
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Jarrad McVeigh,2002,National,1.0,5
Sydney,Sean Dempster,2002,National,3.0,34
Sydney,Josh Thewlis,2002,National,4.0,50
Sydney,Nick Malceski,2002,National,5.0,64
Sydney,Craig Bolton,2002,Pre-Season,1.0,3
Sydney,Heath James,2002,Rookie,1.0,6
Sydney,Paul Bevan,2002,Rookie,5.0,64
Sydney,Ryan Crawford,2002,Rookie,6.0,69
Sydney,James Meiklejohn,2002,Rookie,7.0,71
Sydney,Declan O'Mahony,2002,Rookie,8.0,73
Sydney,Mark Powell,2001,National,2.0,28
Sydney,Lewis Roberts-Thomson,2001,National,2.0,29
Sydney,Daniel Hunt,2001,National,4.0,53
Sydney,Adam Schneider,2001,National,4.0,60
Sydney,Ricky Mott,2001,National,6.0,74
Sydney,Tony Lockett,2001,Pre-Season,1.0,6
Sydney,Scott McGlone,2001,Rookie,1.0,10
Sydney,Chris Obst,2001,Rookie,2.0,26
Sydney,Ricky O'Loughlin,2001,Rookie,3.0,41
Sydney,Gerrard Bennett,2001,Rookie,5.0,59
Sydney,Tom Hill,2001,Rookie,6.0,62
Sydney,Luke Jarjouna,2001,Rookie,7.0,64
Sydney,Mark Powell,2001,National,2.0,28
Sydney,Lewis Roberts-Thomson,2001,National,2.0,29
Sydney,Daniel Hunt,2001,National,4.0,53
