Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Overall_Rating,data_provider_id,Team_API,Season_API,Position_API,Athleticism_Rating,Kicking_Rating,Marking_Rating,Handballing_Rating,Tackling & Pressure_Rating,Hit-Ups & Groundball_Rating,Ruck_Rating
GWS Giants,12,Tom Green,2001-01-23,192.0,Midfield,115,25yr 2mth,GWS Giants Academy,2027.0,Restricted Free Agent,2019.0,National,1.0,10.0,3.14,T.Green 23/1/2001,GWS,2025,M,,,,,,,
GWS Giants,4,Toby Greene,1993-09-25,182.0,MidfieldForward,266,32yr 6mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2011.0,National,1.0,11.0,2.42,T.Greene 25/9/1993,GWS,2026,M,,,,,,,
GWS Giants,35,Max Gruzewski,2004-07-21,192.0,Forward,15,21yr 8mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,2.0,22.0,1.98,M.Gruzewski 21/7/2004,GWS,2026,KF,,,,,,,
GWS Giants,43,Riley Hamilton,2006-08-15,189.0,MidfieldForward,0,19yr 7mth,Ainslie,2027.0,Unknown,,,,,2.41,R.Hamilton 15/8/2006,GWS VFL,2026,M,,,,,,,
GWS Giants,13,Oliver Hannaford,2006-09-01,180.0,MidfieldForward,2,19yr 7mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,18.0,2.45,O.Hannaford 1/9/2006,GWS VFL,2025,GF,,,,,,,
GWS Giants,27,Harrison Himmelberg,1996-05-08,195.0,Defender,206,29yr 11mth,Mangoplah Cookardinia United Eastlakes,2029.0,Unrestricted Free Agent,2015.0,National,1.0,16.0,2.46,H.Himmelberg 8/5/1996,GWS,2026,GD,,,,,,,
GWS Giants,23,Jesse Hogan,1995-02-12,196.0,Forward,186,31yr 2mth,Claremont,2026.0,Non-Free Agent,,,,,2.18,J.Hogan 12/2/1995,GWS,2026,KF,,,,,,,
GWS Giants,39,Connor Idun,2000-07-29,193.0,Defender,122,25yr 8mth,Geelong Falcons,2032.0,Unrestricted Free Agent,2018.0,National,4.0,61.0,2.88,C.Idun 29/7/2000,GWS,2026,GD,,,,,,,
GWS Giants,2,Darcy Jones,2004-04-03,175.0,Forward,37,22yr,Swan Districts,2028.0,Non-Free Agent,2022.0,National,1.0,21.0,2.77,D.Jones 3/4/2004,GWS,2025,GF,,,,,,,
GWS Giants,22,Joshua Kelly,1995-02-12,184.0,Midfield,230,31yr 2mth,Sandringham Dragons,2029.0,Unrestricted Free Agent,2013.0,National,1.0,2.0,3.02,J.Kelly 12/2/1995,GWS,2025,W,,,,,,,
GWS Giants,25,Jayden Laverde,1996-04-12,193.0,Defender,150,30yr,Western Jets,2026.0,Unrestricted Free Agent,2014.0,National,1.0,20.0,2.63,J.Laverde 12/4/1996,GWS,2026,KD,,,,,,,
GWS Giants,30,James Leake,2005-10-02,188.0,DefenderForward,4,20yr 6mth,Tasmania Devils,2028.0,Non-Free Agent,2023.0,National,1.0,17.0,1.57,J.Leake 2/10/2005,GWS,2025,GD,,,,,,,
GWS Giants,41,Nick Madden,2004-05-17,204.0,Ruck,4,21yr 10mth,Greater Western Sydney,2026.0,Non-Free Agent,,,,,3.12,N.Madden 17/5/2004,GWS VFL,2026,R,,,,,,,
GWS Giants,31,Toby McMullin,2004-08-06,183.0,Midfield,28,21yr 8mth,Sandringham Dragons,2028.0,Non-Free Agent,2022.0,National,2.0,34.0,2.54,T.McMullin 6/8/2004,GWS VFL,2026,M,,,,,,,
GWS Giants,33,Xavier O'Halloran,2000-07-11,187.0,MidfieldForward,95,25yr 9mth,Western Jets,2028.0,Unrestricted Free Agent,2018.0,National,1.0,22.0,1.83,X.O'Halloran 11/7/2000,GWS,2026,M,,,,,,,
GWS Giants,10,Clayton Oliver,1997-07-22,189.0,Midfield,210,28yr 8mth,Murray Bushrangers,2030.0,Unrestricted Free Agent,2015.0,National,1.0,4.0,3.09,C.Oliver 22/7/1997,GWS,2026,M,,,,,,,
GWS Giants,19,Harrison Oliver,2006-06-15,181.0,Defender,0,19yr 9mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,19.0,2.8,H.Oliver 15/6/2006,GWS VFL,2025,GD,,,,,,,
GWS Giants,28,Jack Ough,2006-12-15,194.0,Midfield,0,19yr 3mth,Greater Western Victoria Rebels,2028.0,Non-Free Agent,2024.0,National,2.0,36.0,3.03,J.Ough 15/12/2006,GWS VFL,2026,M,,,,,,,
GWS Giants,26,Jake Riccardi,1999-11-07,198.0,ForwardRuck,94,26yr 5mth,Werribee,2026.0,Non-Free Agent,2019.0,National,3.0,51.0,2.38,J.Riccardi 7/11/1999,GWS,2026,R,,,,,,,
GWS Giants,24,Harry Rowston,2004-08-12,182.0,Midfield,20,21yr 8mth,Griffith Swans FNC,2028.0,Non-Free Agent,2022.0,National,1.0,16.0,1.97,H.Rowston 12/8/2004,GWS,2026,M,,,,,,,
GWS Giants,36,Logan Smith,2006-09-24,204.0,Ruck,0,19yr 6mth,Queanbeyan,2028.0,Non-Free Agent,2024.0,National,5.0,71.0,2.04,L.Smith 24/9/2006,GWS VFL,2025,R,,,,,,,
GWS Giants,18,Conor Stone,2002-04-22,189.0,Defender,20,23yr 11mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,9.0,1.97,C.Stone 22/4/2002,GWS,2025,GD,,,,,,,
GWS Giants,20,Jake Stringer,1994-04-25,192.0,Forward,232,31yr 11mth,Bendigo Pioneers,2027.0,Non-Free Agent,2025.0,National,5.0,59.0,2.53,J.Stringer 25/4/1994,GWS,2026,KF,,,,,,,
GWS Giants,34,Oskar Taylor,2007-08-01,182.0,Defender,0,18yr 8mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,15.0,,,,,,,,,,,,
GWS Giants,15,Sam Taylor,1999-05-05,198.0,Defender,131,26yr 11mth,Swan Districts,2032.0,Unrestricted Free Agent,2017.0,National,2.0,28.0,3.6,S.Taylor 5/5/1999,GWS,2025,KD,,,,,,,
GWS Giants,1,Harvey Thomas,2005-08-08,176.0,MidfieldForward,45,20yr 8mth,GWS Giants Academy,2028.0,Non-Free Agent,2023.0,National,4.0,59.0,2.81,H.Thomas 8/8/2005,GWS,2026,W,,,,,,,
GWS Giants,42,Nathan Wardius,2004-10-12,181.0,Forward,0,21yr 6mth,Rand-Walbundrie-Walla,2027.0,Non-Free Agent,,,,,3.01,N.Wardius 12/10/2004,GWS VFL,2025,GF,,,,,,,
GWS Giants,6,Lachie Whitfield,1994-07-18,185.0,Defender,262,31yr 8mth,Dandenong Stingrays,2027.0,Unrestricted Free Agent,2012.0,National,1.0,1.0,2.89,L.Whitfield 18/7/1994,GWS,2026,GD,,,,,,,
Hawthorn,10,Karl Amon,1995-08-19,181.0,Defender,199,30yr 7mth,Sandringham Dragons,2027.0,Non-Free Agent,2013.0,National,4.0,68.0,2.3,K.Amon 19/8/1995,HFC,2026,GD,,,,,,,
Hawthorn,32,Cody Anderson,2006-01-30,183.0,Midfield,0,20yr 2mth,Eastern Ranges,2026.0,Non-Free Agent,2024.0,National,4.0,64.0,2.16,C.Anderson 30/1/2006,BH VFL,2026,M,,,,,,,
Hawthorn,37,Tom Barrass,1995-10-08,197.0,Defender,180,30yr 6mth,Claremont,2028.0,Unrestricted Free Agent,2013.0,National,3.0,43.0,2.78,T.Barrass 8/10/1995,HFC,2026,KD,,,,,,,
Hawthorn,24,Josh Battle,1998-09-01,193.0,Defender,154,27yr 7mth,Dandenong Stingrays,2030.0,Non-Free Agent,2016.0,National,2.0,39.0,2.43,J.Battle 1/9/1998,HFC,2026,KD,,,,,,,
Hawthorn,36,James Blanck,2000-11-20,196.0,Defender,24,25yr 4mth,Box Hill Hawks,2026.0,Non-Free Agent,2022.0,Mid-Season,2.0,20.0,2.42,J.Blanck 20/11/2000,BH VFL,2025,KD,,,,,,,
Hawthorn,30,Sam Butler,2003-02-10,184.0,MidfieldForward,30,23yr 2mth,GWV Rebels,2027.0,Non-Free Agent,2021.0,National,2.0,23.0,2.03,S.Butler 10/2/2003,HFC,2026,M,,,,,,,
Hawthorn,18,Mabior Chol,1997-01-29,200.0,Forward,113,29yr 2mth,Aspley,2027.0,Unrestricted Free Agent,2018.0,Rookie,3.0,45.0,2.98,M.Chol 29/1/1997,HFC,2026,KF,,,,,,,
Hawthorn,16,Massimo D'Ambrosio,2003-06-05,178.0,Midfield,71,22yr 10mth,Western Jets,2028.0,Non-Free Agent,2022.0,Mid-Season,1.0,3.0,2.39,M.D'Ambrosio 5/6/2003,HFC,2026,W,,,,,,,
Hawthorn,34,Jack Dalton,2007-04-05,178.0,Midfield,1,19yr,Sandringham Dragons,2027.0,Unknown,2025.0,National,2.0,34.0,,,,,,,,,,,,
Hawthorn,12,Will Day,2001-06-05,191.0,Midfield,76,24yr 10mth,West Adelaide,2027.0,Restricted Free Agent,2019.0,National,1.0,13.0,3.16,W.Day 5/6/2001,HFC,2025,M,,,,,,,
Hawthorn,13,Calsher Dear,2005-08-04,195.0,Forward,26,20yr 8mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,4.0,56.0,2.41,C.Dear 4/8/2005,BH VFL,2026,KF,,,,,,,
Hawthorn,33,Jack Ginnivan,2002-12-09,185.0,Forward,95,23yr 4mth,Bendigo Pioneers,2027.0,Non-Free Agent,2020.0,Rookie,1.0,13.0,2.84,J.Ginnivan 9/12/2002,HFC,2026,GF,,,,,,,
Hawthorn,35,Ollie Greeves,2007-02-07,192.0,Midfield,0,19yr 2mth,Eastern Ranges,2026.0,Unknown,2025.0,Rookie,1.0,12.0,,,,,,,,,,,,
Hawthorn,19,Jack Gunston,1991-10-16,193.0,Forward,288,34yr 5mth,Sandringham,2026.0,Unrestricted Free Agent,2009.0,National,2.0,29.0,2.82,J.Gunston 16/10/1991,HFC,2026,KF,,,,,,,
Hawthorn,15,Blake Hardwick,1997-02-05,183.0,Defender,203,29yr 2mth,Eastern Ranges,2029.0,Unrestricted Free Agent,2015.0,National,3.0,44.0,2.63,B.Hardwick 5/2/1997,HFC,2026,GD,,,,,,,
Hawthorn,41,Matt Hill,2004-01-01,187.0,Defender,0,22yr 3mth,Melbourne Storm,2026.0,Non-Free Agent,,,,,2.07,M.Hill 1/1/2004,BH VFL,2026,GF,,,,,,,
Hawthorn,44,Henry Hustwaite,2004-07-20,195.0,Midfield,10,21yr 8mth,Dandenong Stingrays,2026.0,Non-Free Agent,2022.0,National,2.0,37.0,1.83,H.Hustwaite 20/7/2004,HFC,2025,M,,,,,,,
Hawthorn,4,Jarman Impey,1995-07-09,178.0,Defender,226,30yr 9mth,Murray Bushrangers,2026.0,Restricted Free Agent,2013.0,National,2.0,21.0,2.72,J.Impey 9/7/1995,HFC,2026,GD,,,,,,,
Hawthorn,31,Matthew LeRay,2007-02-22,188.0,Midfield,0,19yr 1mth,Central District,2027.0,Unknown,2025.0,National,4.0,56.0,,,,,,,,,,,,
Hawthorn,2,Mitchell Lewis,1998-10-14,199.0,Forward,83,27yr 5mth,Calder Cannons,2026.0,Unrestricted Free Agent,2016.0,National,5.0,76.0,2.67,M.Lewis 14/10/1998,HFC,2026,KF,,,,,,,
Hawthorn,9,Connor MacDonald,2003-01-13,185.0,Forward,95,23yr 3mth,Dandenong Stingrays,2029.0,Restricted Free Agent,2021.0,National,2.0,26.0,3.21,C.Macdonald 13/1/2003,HFC,2026,GF,,,,,,,
Hawthorn,42,Bailey Macdonald,2004-08-04,182.0,Defender,8,21yr 8mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,3.0,51.0,2.59,B.Macdonald 4/8/2004,BH VFL,2026,GD,,,,,,,
Hawthorn,28,Cameron Mackenzie,2004-01-21,188.0,Midfield,49,22yr 2mth,Sandringham Dragons,2026.0,Non-Free Agent,2022.0,National,1.0,7.0,2.48,C.Mackenzie 21/1/2004,HFC,2026,M,,,,,,,
Hawthorn,20,Finn Maginness,2001-02-23,189.0,Forward,59,25yr 1mth,Sandringham Dragons,2027.0,Restricted Free Agent,2019.0,National,2.0,29.0,3.35,F.Maginness 23/2/2001,BH VFL,2026,GF,,,,,,,
Hawthorn,27,William McCabe,2005-09-29,197.0,Defender,0,20yr 6mth,Tanunda,2026.0,Non-Free Agent,2023.0,National,1.0,19.0,2.4,W.McCabe 29/9/2005,BH VFL,2026,KF,,,,,,,
Hawthorn,17,Lloyd Meek,1998-04-22,203.0,Ruck,82,27yr 11mth,Gwv Rebels,2029.0,Non-Free Agent,2017.0,National,4.0,69.0,2.57,L.Meek 22/4/1998,HFC,2026,R,,,,,,,
Hawthorn,8,Dylan Moore,1999-08-04,177.0,Forward,131,26yr 8mth,Eastern Ranges,2030.0,Unrestricted Free Agent,2017.0,National,4.0,67.0,2.93,D.Moore 4/8/1999,HFC,2026,GF,,,,,,,
Hawthorn,1,Harry Morrison,1998-11-12,184.0,Midfield,124,27yr 5mth,Murray Bushrangers,2026.0,Unrestricted Free Agent,2016.0,National,5.0,74.0,2.62,H.Morrison 12/11/1998,BH VFL,2026,M,,,,,,,
Hawthorn,21,Noah Mraz,2006-02-20,198.0,Defender,0,20yr 1mth,Dandenong Stingrays,2028.0,Non-Free Agent,2024.0,National,2.0,35.0,2.77,N.Mraz 20/2/2006,BH VFL,2026,KD,,,,,,,
Hawthorn,22,Cameron Nairn,2007-10-15,188.0,MidfieldForward,0,18yr 5mth,Central District,2028.0,Unknown,2025.0,National,1.0,20.0,,,,,,,,,,,,
Hawthorn,11,Conor Nash,1998-07-28,198.0,Midfield,125,27yr 8mth,Dublin,2029.0,Unrestricted Free Agent,,,,,2.63,C.Nash 28/7/1998,HFC,2026,M,,,,,,,
Hawthorn,3,Jai Newcombe,2001-08-02,187.0,Midfield,107,24yr 8mth,Box Hill,2032.0,Unrestricted Free Agent,2021.0,Mid-Season,1.0,2.0,2.64,J.Newcombe 2/8/2001,HFC,2026,M,,,,,,,
Hawthorn,39,Flynn Perez,2001-08-25,188.0,Defender,26,24yr 7mth,Bendigo Pioneers,2026.0,Unrestricted Free Agent,2019.0,National,2.0,35.0,2.29,F.Perez 25/8/2001,BH VFL,2026,GD,,,,,,,
Hawthorn,38,Max Ramsden,2003-04-19,203.0,Forward,9,22yr 11mth,Sandringham Dragons,2026.0,Non-Free Agent,2022.0,Mid-Season,1.0,6.0,2.68,M.Ramsden 19/4/2003,BH VFL,2026,KF,,,,,,,
Hawthorn,7,Ned Reeves,1998-10-31,210.0,Ruck,47,27yr 5mth,Box Hill,2029.0,Unrestricted Free Agent,,,,,2.32,N.Reeves 31/10/1998,HFC,2026,R,,,,,,,
Hawthorn,26,Bodie Ryan,2005-04-20,187.0,Defender,0,20yr 11mth,Glenelg,2026.0,Non-Free Agent,2023.0,National,3.0,46.0,2.83,B.Ryan 20/4/2005,BH VFL,2026,GD,,,,,,,
Hawthorn,29,Aidan Schubert,2007-12-21,198.0,ForwardRuck,0,18yr 3mth,Central District,2028.0,Non-Free Agent,2025.0,National,1.0,23.0,,,,,,,,,,,,
Hawthorn,14,Jack Scrimshaw,1998-09-04,194.0,Defender,127,27yr 7mth,Sandringham Dragons,2027.0,Restricted Free Agent,2016.0,National,1.0,7.0,2.47,J.Scrimshaw 4/9/1998,HFC,2026,KD,,,,,,,
Hawthorn,6,James Sicily,1995-01-06,188.0,Defender,184,31yr 3mth,Western Jets,2027.0,Unrestricted Free Agent,2013.0,National,3.0,56.0,3.36,J.Sicily 6/1/1995,HFC,2026,KD,,,,,,,
Hawthorn,43,Jaime Uhr-Henry,2003-03-12,209.0,Ruck,0,23yr 1mth,Dandenong Rangers,2026.0,Non-Free Agent,,,,,,,,,,,,,,,,
Hawthorn,25,Josh Ward,2003-08-15,183.0,Midfield,72,22yr 7mth,Northern Knights,2029.0,Restricted Free Agent,2021.0,National,1.0,7.0,2.36,J.Ward 15/8/2003,HFC,2026,M,,,,,,,
Hawthorn,5,Nick Watson,2005-02-24,170.0,Forward,48,21yr 1mth,Eastern Ranges,2029.0,Non-Free Agent,2023.0,National,1.0,5.0,3.16,N.Watson 24/2/2005,HFC,2026,GF,,,,,,,
Hawthorn,23,Joshua Weddle,2004-05-25,191.0,DefenderMidfield,65,21yr 10mth,Oakleigh Chargers,2030.0,Restricted Free Agent,2022.0,National,1.0,18.0,2.55,J.Weddle 25/5/2004,HFC,2026,W,,,,,,,
Melbourne,26,Jed Adams,2004-05-14,196.0,Defender,1,21yr 10mth,Peel Thunder,2026.0,Non-Free Agent,2022.0,National,2.0,38.0,2.25,J.Adams 14/5/2004,CSY VFL,2026,KD,,,,,,,
Melbourne,38,Oscar Berry,,196.0,Defender,0,,North Florida Ospreys,2027.0,Unknown,,,,,,,,,,,,,,,,
Melbourne,17,Jake Bowey,2002-09-12,175.0,Defender,84,23yr 7mth,Sandringham Dragons,2028.0,Restricted Free Agent,2020.0,National,1.0,21.0,2.94,J.Bowey 12/9/2002,MFC,2025,GD,,,,,,,
Melbourne,29,Tom Campbell,1991-11-02,201.0,Ruck,58,34yr 5mth,Bendigo Bombers,2026.0,Unrestricted Free Agent,2012.0,National,6.0,98.0,3.06,T.Campbell 2/11/1991,CSY VFL,2025,R,,,,,,,
Melbourne,37,Kade Chandler,2000-01-13,175.0,Forward,84,26yr 3mth,Norwood,2026.0,Restricted Free Agent,2018.0,Rookie,1.0,15.0,2.97,K.Chandler 13/1/2000,MFC,2026,GF,,,,,,,
Melbourne,41,Paddy Cross,2003-02-14,181.0,Forward,1,23yr 1mth,Casey VFL,2026.0,Unknown,,,,,2.77,P.Cross 14/2/2003,CSY VFL,2025,GF,,,,,,,
Melbourne,13,Jai Culley,2003-02-24,194.0,Midfield,21,23yr 1mth,Dandenong Stingrays,2028.0,Unrestricted Free Agent,2022.0,Mid-Season,1.0,1.0,2.25,J.Culley 24/2/2003,MFC,2026,M,,,,,,,
Melbourne,31,Bayley Fritsch,1996-12-06,188.0,Forward,175,29yr 4mth,Casey Demons,2026.0,Restricted Free Agent,2017.0,National,2.0,31.0,2.84,B.Fritsch 6/12/1996,MFC,2026,GF,,,,,,,
Melbourne,11,Max Gawn,1991-12-30,209.0,Ruck,252,34yr 3mth,Sandringham Dragons,2027.0,Unrestricted Free Agent,2009.0,National,3.0,34.0,3.71,M.Gawn 30/12/1991,MFC,2026,R,,,,,,,
Melbourne,27,Max Heath,2002-10-24,204.0,ForwardRuck,4,23yr 5mth,Sandringham Dragons,2028.0,Non-Free Agent,2021.0,Mid-Season,1.0,7.0,2.95,M.Heath 24/10/2002,CSY VFL,2026,R,,,,,,,
Melbourne,43,Jack Henderson,1999-10-01,176.0,Forward,5,26yr 6mth,Werribee,2026.0,Non-Free Agent,,,,,2.38,J.Henderson 1/10/1999,CSY VFL,2026,GF,,,,,,,
Melbourne,22,Blake Howes,2003-04-07,191.0,Defender,33,23yr,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,2.0,39.0,2.16,B.Howes 7/4/2003,MFC,2026,GD,,,,,,,
Melbourne,21,Matthew Jefferson,2004-03-08,195.0,Forward,7,22yr 1mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,1.0,15.0,1.63,M.Jefferson 8/3/2004,MFC,2025,KF,,,,,,,
Melbourne,14,Changkuoth Jiath,1999-06-13,185.0,Defender,79,26yr 10mth,Ethiopia,2028.0,Non-Free Agent,,,,,2.05,C.Jiath 13/6/1999,MFC,2026,GD,,,,,,,
Melbourne,42,Aidan Johnson,2000-03-09,193.0,Forward,5,26yr 1mth,Werribee,2026.0,Non-Free Agent,2024.0,National,5.0,68.0,1.97,A.Johnson 9/3/2000,MFC,2025,KF,,,,,,,
Melbourne,44,Luker Kentfield,2005-09-10,194.0,Forward,0,20yr 7mth,Subiaco,2026.0,Non-Free Agent,2024.0,Mid-Season,1.0,11.0,2.05,L.Kentfield 10/9/2005,CSY VFL,2025,KD,,,,,,,
Melbourne,15,Ed Langdon,1996-02-01,182.0,MidfieldForward,207,30yr 2mth,Sandringham Dragons,2028.0,Restricted Free Agent,2014.0,National,3.0,54.0,2.29,E.Langdon 1/2/1996,MFC,2026,M,,,,,,,
Melbourne,4,Harvey Langford,2006-03-15,191.0,Midfield,27,20yr,Dandenong Stingrays,2029.0,Non-Free Agent,2024.0,National,1.0,6.0,2.25,H.Langford 15/3/2006,MFC,2026,W,,,,,,,
Melbourne,16,Bailey Laurie,2002-03-24,179.0,Forward,13,24yr,Oakleigh Chargers,2026.0,Non-Free Agent,2020.0,National,1.0,22.0,3.34,B.Laurie 24/3/2002,CSY VFL,2025,GF,,,,,,,
Melbourne,8,Jake Lever,1996-03-05,194.0,Defender,191,30yr 1mth,Calder Cannons,2028.0,Unrestricted Free Agent,2014.0,National,1.0,14.0,2.99,J.Lever 5/3/1996,MFC,2026,KD,,,,,,,
Melbourne,5,Xavier Lindsay,2006-08-03,183.0,DefenderMidfield,23,19yr 8mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,National,1.0,11.0,2.28,X.Lindsay 3/8/2006,MFC,2026,GD,,,,,,,
Melbourne,20,Thomas Matthews,2007-02-28,171.0,Forward,0,19yr 1mth,Gippsland Power,2027.0,Unknown,2025.0,National,2.0,30.0,,,,,,,,,,,,
Melbourne,1,Steven May,1992-01-10,193.0,Defender,251,34yr 3mth,Southern Districts,2026.0,Restricted Free Agent,,,,,2.78,S.May 10/1/1992,MFC,2025,KD,,,,,,,
Melbourne,23,Shane McAdam,1995-05-28,186.0,Forward,53,30yr 10mth,Sturt,2026.0,Non-Free Agent,,,,,1.98,S.McAdam 28/5/1995,MFC,2024,GF,,,,,,,
Melbourne,25,Tom McDonald,1992-09-18,195.0,Defender,252,33yr 6mth,North Ballarat,2026.0,Unrestricted Free Agent,2010.0,National,3.0,53.0,2.86,T.McDonald 18/9/1992,MFC,2026,KD,,,,,,,
Melbourne,18,Jake Melksham,1991-08-29,186.0,Forward,250,34yr 7mth,Calder Cannons,2026.0,Unrestricted Free Agent,2009.0,National,1.0,10.0,2.68,J.Melksham 29/8/1991,MFC,2025,KF,,,,,,,
Melbourne,39,Ricky Mentha,2006-09-04,178.0,DefenderForward,0,19yr 7mth,Gippsland Power,2026.0,Non-Free Agent,,,,,2.16,R.Mentha 4/9/2006,CSY VFL,2026,GF,,,,,,,
Melbourne,28,Brody Mihocek,1993-02-04,192.0,Forward,164,33yr 2mth,Port Melbourne,2027.0,Non-Free Agent,2017.0,Rookie,2.0,22.0,2.32,B.Mihocek 4/2/1993,MFC,2026,KF,,,,,,,
Melbourne,45,Andy Moniz-Wakefield,2003-10-26,182.0,Defender,6,22yr 5mth,NT Thunder,2026.0,Non-Free Agent,,,,,2.49,A.Moniz-Wakefield 26/10/2003,CSY VFL,2026,GD,,,,,,,
Melbourne,40,Riley Onley,2000-01-01,,Midfield,0,26yr 3mth,Murray Bushrangers,2026.0,Unknown,2025.0,Rookie,1.0,3.0,,,,,,,,,,,,
Melbourne,35,Harrison Petty,1999-11-12,197.0,DefenderForward,106,26yr 5mth,Norwood,2027.0,Unrestricted Free Agent,2017.0,National,2.0,37.0,2.39,H.Petty 12/11/1999,MFC,2026,KD,,,,,,,
Melbourne,36,Kysaiah Pickett,2001-06-02,171.0,MidfieldForward,131,24yr 10mth,Woodville West Torrens,2034.0,Unrestricted Free Agent,2019.0,National,1.0,12.0,2.67,K.Pickett 2/6/2001,MFC,2026,M,,,,,,,
Melbourne,33,Latrelle Pickett,2005-12-28,182.0,Forward,5,20yr 3mth,Glenelg,2028.0,Unknown,2025.0,National,1.0,12.0,1.99,L.Pickett 28/12/2005,MFC,2026,GF,,,,,,,
Melbourne,24,Trent Rivers,2001-07-30,188.0,Defender,125,24yr 8mth,East Fremantle,2027.0,Restricted Free Agent,2019.0,National,2.0,32.0,2.92,T.Rivers 30/7/2001,MFC,2026,GD,,,,,,,
Melbourne,3,Christian Salem,1995-07-15,184.0,Defender,204,30yr 8mth,Sandringham Dragons,2026.0,Unrestricted Free Agent,2013.0,National,1.0,9.0,2.38,C.Salem 15/7/1995,MFC,2026,GD,,,,,,,
Melbourne,30,Harry Sharp,2002-12-17,182.0,Forward,39,23yr 3mth,Gwv Rebels,2027.0,Non-Free Agent,2020.0,National,3.0,43.0,2.06,H.Sharp 17/12/2002,MFC,2026,GF,,,,,,,
Melbourne,32,Tom Sparrow,2000-05-31,183.0,MidfieldForward,122,25yr 10mth,South Adelaide,2026.0,Restricted Free Agent,2018.0,National,2.0,27.0,2.25,T.Sparrow 31/5/2000,MFC,2026,M,,,,,,,
Melbourne,9,Jack Steele,1995-12-13,187.0,Midfield,207,30yr 4mth,Belconnen,2028.0,Non-Free Agent,2014.0,National,2.0,24.0,3.02,J.Steele 13/12/1995,MFC,2026,M,,,,,,,
Melbourne,19,Xavier Taylor,2007-01-30,192.0,Defender,0,19yr 2mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,11.0,,,,,,,,,,,,
Melbourne,12,Koltyn Tholstrup,2005-06-28,186.0,DefenderForward,24,20yr 9mth,Subiaco,2028.0,Non-Free Agent,2023.0,National,1.0,13.0,2.13,K.Tholstrup 28/6/2005,MFC,2026,GF,,,,,,,
Melbourne,10,Daniel Turner,2002-01-28,194.0,Defender,41,24yr 2mth,Murray Bushrangers,2030.0,Unrestricted Free Agent,2021.0,Mid-Season,2.0,22.0,2.81,D.Turner 28/1/2002,MFC,2026,KD,,,,,,,
Melbourne,2,Jacob Van Rooyen,2003-04-16,193.0,Forward,62,22yr 11mth,Claremont,2029.0,Restricted Free Agent,2021.0,National,1.0,19.0,2.65,J.van Rooyen 16/4/2003,MFC,2026,KF,,,,,,,
Melbourne,7,Jack Viney,1994-04-13,179.0,Midfield,237,32yr,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2012.0,National,2.0,26.0,2.66,J.Viney 13/4/1994,MFC,2025,M,,,,,,,
Melbourne,34,Kalani White,2007-05-05,201.0,ForwardRuck,0,18yr 11mth,Casey Demons,2026.0,Non-Free Agent,,,,,,,,,,,,,,,,
Melbourne,6,Caleb Windsor,2005-06-09,185.0,DefenderMidfield,41,20yr 10mth,Eastern Ranges,2028.0,Non-Free Agent,2023.0,National,1.0,7.0,2.0,C.Windsor 9/6/2005,MFC,2026,M,,,,,,,
North Melbourne,34,Jackson Archer,2003-01-09,187.0,Defender,26,23yr 3mth,Northern Knights,2028.0,Non-Free Agent,2021.0,National,4.0,59.0,1.72,J.Archer 9/1/2003,NMFC,2025,GD,,,,,,,
North Melbourne,45,Zac Banch,2003-07-21,175.0,Forward,6,22yr 8mth,Werribee,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,2.0,1.99,Z.Banch 21/1/2003,NMFC,2025,GF,,,,,,,
North Melbourne,39,Tom Blamires,2002-08-13,181.0,DefenderMidfield,5,23yr 8mth,Frankston VFL,2026.0,Unknown,,,,,2.42,T.Blamires 13/8/2002,NMFC,2026,GD,,,,,,,
North Melbourne,21,Callum Coleman-Jones,1999-06-13,200.0,Ruck,35,26yr 10mth,Sturt,2026.0,Non-Free Agent,2017.0,National,2.0,20.0,1.75,C.Coleman-Jones 13/6/1999,NMFC,2026,R,,,,,,,
North Melbourne,30,Charlie Comben,2001-07-20,199.0,Defender,53,24yr 8mth,Gippsland Power,2027.0,Restricted Free Agent,2019.0,National,2.0,31.0,3.04,C.Comben 20/7/2001,NMFC,2026,KD,,,,,,,
North Melbourne,4,Aidan Corr,1994-05-17,195.0,Defender,175,31yr 10mth,Northern Knights,2026.0,Unrestricted Free Agent,2012.0,National,1.0,14.0,1.98,A.Corr 17/5/1994,NMFC,2026,KD,,,,,,,
