Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Overall_Rating,data_provider_id,Team_API,Position_API,Athleticism_Rating,Kicking_Rating,Marking_Rating,Handballing_Rating,Tackling & Pressure_Rating,Hit-Ups & Groundball_Rating,Ruck_Rating
Hawthorn,24,Josh Battle,1998-09-01,193.0,Defender,152,27yr 6mth,Dandenong Stingrays,2030.0,Non-Free Agent,2016.0,National,2.0,39.0,2.57,J.Battle 1/9/1998,HFC,KD,,,,,,,
Hawthorn,36,James Blanck,2000-11-20,196.0,Defender,24,25yr 4mth,Box Hill Hawks,2026.0,Non-Free Agent,2022.0,Mid-Season,2.0,20.0,,,,,,,,,,,
Hawthorn,30,Sam Butler,2003-02-10,184.0,MidfieldForward,28,23yr 1mth,GWV Rebels,2027.0,Non-Free Agent,2021.0,National,2.0,23.0,1.84,S.Butler 10/2/2003,HFC,M,,,,,,,
Hawthorn,18,Mabior Chol,1997-01-29,200.0,Forward,111,29yr 1mth,Aspley,2027.0,Unrestricted Free Agent,2018.0,Rookie,3.0,45.0,2.84,M.Chol 29/1/1997,HFC,KF,,,,,,,
Hawthorn,16,Massimo D'Ambrosio,2003-06-05,178.0,Midfield,69,22yr 9mth,Western Jets,2028.0,Non-Free Agent,2022.0,Mid-Season,1.0,3.0,2.64,M.D'Ambrosio 5/6/2003,HFC,W,,,,,,,
Hawthorn,34,Jack Dalton,2007-04-05,178.0,Midfield,0,18yr 11mth,Sandringham Dragons,2027.0,Unknown,2025.0,National,2.0,34.0,,,,,,,,,,,
Hawthorn,12,Will Day,2001-06-05,191.0,Midfield,76,24yr 9mth,West Adelaide,2027.0,Restricted Free Agent,2019.0,National,1.0,13.0,3.15,W.Day 5/6/2001,HFC,M,,,,,,,
Hawthorn,13,Calsher Dear,2005-08-04,195.0,Forward,26,20yr 7mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,4.0,56.0,2.15,C.Dear 4/8/2005,HFC,KF,,,,,,,
Hawthorn,33,Jack Ginnivan,2002-12-09,185.0,Forward,93,23yr 3mth,Bendigo Pioneers,2027.0,Non-Free Agent,2020.0,Rookie,1.0,13.0,2.97,J.Ginnivan 9/12/2002,HFC,GF,,,,,,,
Hawthorn,35,Ollie Greeves,2007-02-07,192.0,Midfield,0,19yr 1mth,Eastern Ranges,2026.0,Unknown,2025.0,Rookie,1.0,12.0,,,,,,,,,,,
Hawthorn,19,Jack Gunston,1991-10-16,193.0,Forward,286,34yr 5mth,Sandringham,2026.0,Unrestricted Free Agent,2009.0,National,2.0,29.0,3.04,J.Gunston 16/10/1991,HFC,KF,,,,,,,
Hawthorn,15,Blake Hardwick,1997-02-05,183.0,Defender,201,29yr 1mth,Eastern Ranges,2029.0,Unrestricted Free Agent,2015.0,National,3.0,44.0,2.67,B.Hardwick 5/2/1997,HFC,GD,,,,,,,
Hawthorn,41,Matt Hill,2004-01-01,187.0,Defender,0,22yr 2mth,Melbourne Storm,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Hawthorn,44,Henry Hustwaite,2004-07-20,195.0,Midfield,10,21yr 8mth,Dandenong Stingrays,2026.0,Non-Free Agent,2022.0,National,2.0,37.0,1.82,H.Hustwaite 20/7/2004,HFC,M,,,,,,,
Hawthorn,4,Jarman Impey,1995-07-09,178.0,Defender,224,30yr 8mth,Murray Bushrangers,2026.0,Restricted Free Agent,2013.0,National,2.0,21.0,2.73,J.Impey 9/7/1995,HFC,GD,,,,,,,
Hawthorn,31,Matthew LeRay,2007-02-22,188.0,Midfield,0,19yr 1mth,Central District,2027.0,Unknown,2025.0,National,4.0,56.0,,,,,,,,,,,
Hawthorn,2,Mitchell Lewis,1998-10-14,199.0,Forward,81,27yr 5mth,Calder Cannons,2026.0,Unrestricted Free Agent,2016.0,National,5.0,76.0,,,,,,,,,,,
Hawthorn,9,Connor MacDonald,2003-01-13,185.0,Forward,93,23yr 2mth,Dandenong Stingrays,2029.0,Restricted Free Agent,2021.0,National,2.0,26.0,2.76,C.Macdonald 13/1/2003,HFC,GF,,,,,,,
Hawthorn,42,Bailey Macdonald,2004-08-04,182.0,Defender,8,21yr 7mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,3.0,51.0,,,,,,,,,,,
Hawthorn,28,Cameron Mackenzie,2004-01-21,188.0,Midfield,48,22yr 2mth,Sandringham Dragons,2026.0,Non-Free Agent,2022.0,National,1.0,7.0,,,,,,,,,,,
Hawthorn,20,Finn Maginness,2001-02-23,189.0,Forward,59,25yr,Sandringham Dragons,2027.0,Restricted Free Agent,2019.0,National,2.0,29.0,2.5,F.Maginness 23/2/2001,HFC,GF,,,,,,,
Hawthorn,27,William McCabe,2005-09-29,197.0,Defender,0,20yr 5mth,Tanunda,2026.0,Non-Free Agent,2023.0,National,1.0,19.0,,,,,,,,,,,
Hawthorn,17,Lloyd Meek,1998-04-22,203.0,Ruck,80,27yr 11mth,Gwv Rebels,2029.0,Non-Free Agent,2017.0,National,4.0,69.0,2.76,L.Meek 22/4/1998,HFC,R,,,,,,,
Hawthorn,8,Dylan Moore,1999-08-04,177.0,Forward,129,26yr 7mth,Eastern Ranges,2030.0,Unrestricted Free Agent,2017.0,National,4.0,67.0,3.41,D.Moore 4/8/1999,HFC,GF,,,,,,,
Hawthorn,1,Harry Morrison,1998-11-12,184.0,Midfield,124,27yr 4mth,Murray Bushrangers,2026.0,Unrestricted Free Agent,2016.0,National,5.0,74.0,2.7,H.Morrison 12/11/1998,HFC,W,,,,,,,
Hawthorn,21,Noah Mraz,2006-02-20,198.0,Defender,0,20yr 1mth,Dandenong Stingrays,2028.0,Non-Free Agent,2024.0,National,2.0,35.0,,,,,,,,,,,
Hawthorn,22,Cameron Nairn,2007-10-15,188.0,MidfieldForward,0,18yr 5mth,Central District,2028.0,Unknown,2025.0,National,1.0,20.0,,,,,,,,,,,
Hawthorn,11,Conor Nash,1998-07-28,198.0,Midfield,123,27yr 7mth,Dublin,2029.0,Unrestricted Free Agent,,,,,2.32,C.Nash 28/7/1998,HFC,M,,,,,,,
Hawthorn,3,Jai Newcombe,2001-08-02,187.0,Midfield,105,24yr 7mth,Box Hill,2032.0,Unrestricted Free Agent,2021.0,Mid-Season,1.0,2.0,2.93,J.Newcombe 2/8/2001,HFC,M,,,,,,,
Hawthorn,39,Flynn Perez,2001-08-25,188.0,Defender,24,24yr 6mth,Bendigo Pioneers,2026.0,Unrestricted Free Agent,2019.0,National,2.0,35.0,,,,,,,,,,,
Hawthorn,38,Max Ramsden,2003-04-19,203.0,Forward,9,22yr 11mth,Sandringham Dragons,2026.0,Non-Free Agent,2022.0,Mid-Season,1.0,6.0,2.71,M.Ramsden 19/4/2003,HFC,KF,,,,,,,
Hawthorn,7,Ned Reeves,1998-10-31,210.0,Ruck,45,27yr 4mth,Box Hill,2029.0,Unrestricted Free Agent,,,,,,,,,,,,,,,
Hawthorn,26,Bodie Ryan,2005-04-20,187.0,Defender,0,20yr 11mth,Glenelg,2026.0,Non-Free Agent,2023.0,National,3.0,46.0,,,,,,,,,,,
Hawthorn,29,Aidan Schubert,2007-12-21,198.0,ForwardRuck,0,18yr 3mth,Central District,2028.0,Non-Free Agent,2025.0,National,1.0,23.0,,,,,,,,,,,
Hawthorn,14,Jack Scrimshaw,1998-09-04,194.0,Defender,126,27yr 6mth,Sandringham Dragons,2027.0,Restricted Free Agent,2016.0,National,1.0,7.0,2.71,J.Scrimshaw 4/9/1998,HFC,GD,,,,,,,
Hawthorn,6,James Sicily,1995-01-06,188.0,Defender,182,31yr 2mth,Western Jets,2027.0,Unrestricted Free Agent,2013.0,National,3.0,56.0,3.13,J.Sicily 6/1/1995,HFC,GD,,,,,,,
Hawthorn,43,Jaime Uhr-Henry,2003-03-12,209.0,Ruck,0,23yr,Dandenong Rangers,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Hawthorn,25,Josh Ward,2003-08-15,183.0,Midfield,70,22yr 7mth,Northern Knights,2029.0,Restricted Free Agent,2021.0,National,1.0,7.0,2.36,J.Ward 15/8/2003,HFC,M,,,,,,,
Hawthorn,5,Nick Watson,2005-02-24,170.0,Forward,46,21yr,Eastern Ranges,2029.0,Non-Free Agent,2023.0,National,1.0,5.0,2.64,N.Watson 24/2/2005,HFC,GF,,,,,,,
Hawthorn,23,Joshua Weddle,2004-05-25,191.0,Defender,63,21yr 9mth,Oakleigh Chargers,2030.0,Restricted Free Agent,2022.0,National,1.0,18.0,,,,,,,,,,,
Melbourne,26,Jed Adams,2004-05-14,196.0,Defender,1,21yr 10mth,Peel Thunder,2026.0,Non-Free Agent,2022.0,National,2.0,38.0,,,,,,,,,,,
Melbourne,38,Oscar Berry,,196.0,Defender,0,,North Florida Ospreys,2027.0,Unknown,,,,,,,,,,,,,,,
Melbourne,17,Jake Bowey,2002-09-12,175.0,Defender,84,23yr 6mth,Sandringham Dragons,2028.0,Restricted Free Agent,2020.0,National,1.0,21.0,2.94,J.Bowey 12/9/2002,MFC,GD,,,,,,,
Melbourne,29,Tom Campbell,1991-11-02,201.0,Ruck,58,34yr 4mth,Bendigo Bombers,2026.0,Unrestricted Free Agent,2012.0,National,6.0,98.0,,,,,,,,,,,
Melbourne,37,Kade Chandler,2000-01-13,175.0,Forward,81,26yr 2mth,Norwood,2026.0,Restricted Free Agent,2018.0,Rookie,1.0,15.0,3.02,K.Chandler 13/1/2000,MFC,GF,,,,,,,
Melbourne,41,Paddy Cross,2003-02-14,181.0,Forward,0,23yr 1mth,Casey VFL,2026.0,Unknown,,,,,,,,,,,,,,,
Melbourne,13,Jai Culley,2003-02-24,194.0,Midfield,18,23yr,Dandenong Stingrays,2026.0,Unrestricted Free Agent,2022.0,Mid-Season,1.0,1.0,2.89,J.Culley 24/2/2003,MFC,W,,,,,,,
Melbourne,31,Bayley Fritsch,1996-12-06,188.0,Forward,173,29yr 3mth,Casey Demons,2026.0,Restricted Free Agent,2017.0,National,2.0,31.0,3.03,B.Fritsch 6/12/1996,MFC,GF,,,,,,,
Melbourne,11,Max Gawn,1991-12-30,209.0,Ruck,249,34yr 2mth,Sandringham Dragons,2027.0,Unrestricted Free Agent,2009.0,National,3.0,34.0,3.66,M.Gawn 30/12/1991,MFC,R,,,,,,,
Melbourne,27,Max Heath,2002-10-24,204.0,ForwardRuck,4,23yr 4mth,Sandringham Dragons,2028.0,Non-Free Agent,2021.0,Mid-Season,1.0,7.0,2.42,M.Heath 24/10/2002,SKFC,KF,,,,,,,
Melbourne,43,Jack Henderson,1999-10-01,176.0,Forward,5,26yr 5mth,Werribee,2026.0,Non-Free Agent,,,,,2.22,J.Henderson 1/10/1999,MFC,GF,,,,,,,
Melbourne,22,Blake Howes,2003-04-07,191.0,Defender,30,22yr 11mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,2.0,39.0,2.1,B.Howes 7/4/2003,MFC,GD,,,,,,,
Melbourne,21,Matthew Jefferson,2004-03-08,195.0,Forward,7,22yr,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,1.0,15.0,1.63,M.Jefferson 8/3/2004,MFC,KF,,,,,,,
Melbourne,14,Changkuoth Jiath,1999-06-13,185.0,Defender,78,26yr 9mth,Ethiopia,2028.0,Non-Free Agent,,,,,2.61,C.Jiath 13/6/1999,HFC,GD,,,,,,,
Melbourne,42,Aidan Johnson,2000-03-09,193.0,Forward,5,26yr,Werribee,2026.0,Non-Free Agent,2024.0,National,5.0,68.0,1.97,A.Johnson 9/3/2000,MFC,KF,,,,,,,
Melbourne,44,Luker Kentfield,2005-09-10,194.0,Forward,0,20yr 6mth,Subiaco,2026.0,Non-Free Agent,2024.0,Mid-Season,1.0,11.0,,,,,,,,,,,
Melbourne,15,Ed Langdon,1996-02-01,182.0,MidfieldForward,204,30yr 1mth,Sandringham Dragons,2028.0,Restricted Free Agent,2014.0,National,3.0,54.0,2.28,E.Langdon 1/2/1996,MFC,M,,,,,,,
Melbourne,4,Harvey Langford,2006-03-15,191.0,Midfield,24,20yr,Dandenong Stingrays,2029.0,Non-Free Agent,2024.0,National,1.0,6.0,2.93,H.Langford 15/3/2006,MFC,W,,,,,,,
Melbourne,16,Bailey Laurie,2002-03-24,179.0,Forward,12,23yr 11mth,Oakleigh Chargers,2026.0,Non-Free Agent,2020.0,National,1.0,22.0,,,,,,,,,,,
Melbourne,8,Jake Lever,1996-03-05,194.0,Defender,188,30yr,Calder Cannons,2028.0,Unrestricted Free Agent,2014.0,National,1.0,14.0,2.63,J.Lever 5/3/1996,MFC,GD,,,,,,,
Melbourne,5,Xavier Lindsay,2006-08-03,183.0,Midfield,20,19yr 7mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,National,1.0,11.0,2.11,X.Lindsay 3/8/2006,MFC,W,,,,,,,
Melbourne,20,Thomas Matthews,2007-02-28,171.0,Forward,0,19yr,Gippsland Power,2027.0,Unknown,2025.0,National,2.0,30.0,,,,,,,,,,,
Melbourne,1,Steven May,1992-01-10,193.0,Defender,251,34yr 2mth,Southern Districts,2026.0,Restricted Free Agent,,,,,2.78,S.May 10/1/1992,MFC,KD,,,,,,,
Melbourne,23,Shane McAdam,1995-05-28,186.0,Forward,53,30yr 9mth,Sturt,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Melbourne,25,Tom McDonald,1992-09-18,195.0,Defender,249,33yr 6mth,North Ballarat,2026.0,Unrestricted Free Agent,2010.0,National,3.0,53.0,2.86,T.McDonald 18/9/1992,MFC,KD,,,,,,,
Melbourne,18,Jake Melksham,1991-08-29,186.0,Forward,248,34yr 6mth,Calder Cannons,2026.0,Unrestricted Free Agent,2009.0,National,1.0,10.0,2.68,J.Melksham 29/8/1991,MFC,KF,,,,,,,
Melbourne,39,Ricky Mentha,2006-09-04,178.0,DefenderForward,0,19yr 6mth,Gippsland Power,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Melbourne,28,Brody Mihocek,1993-02-04,192.0,Forward,161,33yr 1mth,Port Melbourne,2027.0,Non-Free Agent,2017.0,Rookie,2.0,22.0,2.6,B.Mihocek 4/2/1993,COFC,KF,,,,,,,
Melbourne,45,Andy Moniz-Wakefield,2003-10-26,182.0,Defender,6,22yr 4mth,NT Thunder,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Melbourne,40,Riley Onley,2000-01-01,,Midfield,0,26yr 2mth,Murray Bushrangers,2026.0,Unknown,2025.0,Rookie,1.0,3.0,,,,,,,,,,,
Melbourne,35,Harrison Petty,1999-11-12,197.0,Forward,103,26yr 4mth,Norwood,2027.0,Unrestricted Free Agent,2017.0,National,2.0,37.0,2.59,H.Petty 12/11/1999,MFC,KF,,,,,,,
Melbourne,36,Kysaiah Pickett,2001-06-02,171.0,MidfieldForward,128,24yr 9mth,Woodville West Torrens,2034.0,Unrestricted Free Agent,2019.0,National,1.0,12.0,2.58,K.Pickett 2/6/2001,MFC,M,,,,,,,
Melbourne,33,Latrelle Pickett,2005-12-28,182.0,Forward,2,20yr 2mth,Glenelg,2028.0,Unknown,2025.0,National,1.0,12.0,,,,,,,,,,,
Melbourne,24,Trent Rivers,2001-07-30,188.0,Defender,125,24yr 7mth,East Fremantle,2027.0,Restricted Free Agent,2019.0,National,2.0,32.0,2.92,T.Rivers 30/7/2001,MFC,GD,,,,,,,
Melbourne,3,Christian Salem,1995-07-15,184.0,Defender,201,30yr 8mth,Sandringham Dragons,2026.0,Unrestricted Free Agent,2013.0,National,1.0,9.0,2.85,C.Salem 15/7/1995,MFC,GD,,,,,,,
Melbourne,30,Harry Sharp,2002-12-17,182.0,Forward,36,23yr 3mth,Gwv Rebels,2027.0,Non-Free Agent,2020.0,National,3.0,43.0,2.06,H.Sharp 17/12/2002,MFC,GF,,,,,,,
Melbourne,32,Tom Sparrow,2000-05-31,183.0,Forward,119,25yr 9mth,South Adelaide,2026.0,Restricted Free Agent,2018.0,National,2.0,27.0,2.8,T.Sparrow 31/5/2000,MFC,GF,,,,,,,
Melbourne,9,Jack Steele,1995-12-13,187.0,Midfield,204,30yr 3mth,Belconnen,2028.0,Non-Free Agent,2014.0,National,2.0,24.0,2.92,J.Steele 13/12/1995,SKFC,M,,,,,,,
Melbourne,19,Xavier Taylor,2007-01-30,192.0,Defender,0,19yr 1mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,11.0,,,,,,,,,,,
Melbourne,12,Koltyn Tholstrup,2005-06-28,186.0,Forward,21,20yr 8mth,Subiaco,2028.0,Non-Free Agent,2023.0,National,1.0,13.0,2.13,K.Tholstrup 28/6/2005,MFC,GF,,,,,,,
Melbourne,10,Daniel Turner,2002-01-28,194.0,Defender,39,24yr 1mth,Murray Bushrangers,2030.0,Unrestricted Free Agent,2021.0,Mid-Season,2.0,22.0,2.81,D.Turner 28/1/2002,MFC,KD,,,,,,,
Melbourne,2,Jacob Van Rooyen,2003-04-16,193.0,Forward,59,22yr 11mth,Claremont,2029.0,Restricted Free Agent,2021.0,National,1.0,19.0,2.65,J.van Rooyen 16/4/2003,MFC,KF,,,,,,,
Melbourne,7,Jack Viney,1994-04-13,179.0,Midfield,237,31yr 11mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2012.0,National,2.0,26.0,2.65,J.Viney 13/4/1994,MFC,M,,,,,,,
Melbourne,34,Kalani White,2007-05-05,201.0,ForwardRuck,0,18yr 10mth,Casey Demons,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Melbourne,6,Caleb Windsor,2005-06-09,185.0,Defender,38,20yr 9mth,Eastern Ranges,2028.0,Non-Free Agent,2023.0,National,1.0,7.0,2.16,C.Windsor 9/6/2005,MFC,GD,,,,,,,
North Melbourne,34,Jackson Archer,2003-01-09,187.0,Defender,26,23yr 2mth,Northern Knights,2026.0,Non-Free Agent,2021.0,National,4.0,59.0,1.72,J.Archer 9/1/2003,NMFC,GD,,,,,,,
North Melbourne,45,Zac Banch,2003-07-21,175.0,Forward,4,22yr 8mth,Werribee,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,2.0,1.99,Z.Banch 21/1/2003,NMFC,GF,,,,,,,
North Melbourne,39,Tom Blamires,2002-08-13,181.0,Midfield,2,23yr 7mth,Frankston VFL,2026.0,Unknown,,,,,,,,,,,,,,,
North Melbourne,21,Callum Coleman-Jones,1999-06-13,200.0,Ruck,32,26yr 9mth,Sturt,2026.0,Non-Free Agent,2017.0,National,2.0,20.0,,,,,,,,,,,
North Melbourne,30,Charlie Comben,2001-07-20,199.0,Defender,50,24yr 8mth,Gippsland Power,2027.0,Restricted Free Agent,2019.0,National,2.0,31.0,2.74,C.Comben 20/7/2001,NMFC,KD,,,,,,,
North Melbourne,4,Aidan Corr,1994-05-17,195.0,Defender,172,31yr 10mth,Northern Knights,2026.0,Unrestricted Free Agent,2012.0,National,1.0,14.0,1.98,A.Corr 17/5/1994,NMFC,KD,,,,,,,
North Melbourne,25,Paul Curtis,2003-03-04,185.0,Forward,80,23yr,Western Jets,2028.0,Non-Free Agent,2021.0,National,2.0,35.0,3.22,P.Curtis 4/3/2003,NMFC,GF,,,,,,,
North Melbourne,5,Caleb Daniel,1996-07-07,171.0,Defender,217,29yr 8mth,South Adelaide,2028.0,Unrestricted Free Agent,2014.0,National,3.0,46.0,2.66,C.Daniel 7/7/1996,NMFC,GD,,,,,,,
North Melbourne,27,Jack Darling,1992-06-13,191.0,Forward,322,33yr 9mth,West Perth,2027.0,Unrestricted Free Agent,,,,,2.72,J.Darling 13/6/1992,NMFC,KF,,,,,,,
North Melbourne,9,Luke Davies-Uniacke,1999-06-08,188.0,Midfield,132,26yr 9mth,Dandenong Stingrays,2032.0,Unrestricted Free Agent,2017.0,National,1.0,4.0,2.92,L.Davies-Uniacke 8/6/1999,NMFC,M,,,,,,,
North Melbourne,18,Wil Dawson,2005-12-20,200.0,Defender,8,20yr 3mth,Gipplands Power,2026.0,Non-Free Agent,2023.0,National,1.0,22.0,2.19,W.Dawson 20/12/2005,NMFC,KD,,,,,,,
North Melbourne,1,Lachy Dovaston,2007-05-29,178.0,Forward,2,18yr 9mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,16.0,,,,,,,,,,,
North Melbourne,7,Zane Duursma,2005-08-28,190.0,DefenderForward,25,20yr 6mth,Gippsland Power,2026.0,Non-Free Agent,2023.0,National,1.0,4.0,2.06,Z.Duursma 28/8/2005,NMFC,GF,,,,,,,
North Melbourne,16,Zac Fisher,1998-06-15,175.0,Forward,132,27yr 9mth,Perth,2027.0,Non-Free Agent,2016.0,National,2.0,27.0,2.29,Z.Fisher 15/6/1998,NMFC,GF,,,,,,,
North Melbourne,33,Brayden George,2004-01-13,187.0,Forward,0,22yr 2mth,Murray Bushrangers,2026.0,Non-Free Agent,2022.0,National,2.0,26.0,,,,,,,,,,,
North Melbourne,22,Taylor Goad,2005-04-28,207.0,Ruck,0,20yr 10mth,South Adelaide,2028.0,Non-Free Agent,2023.0,National,1.0,20.0,,,,,,,,,,,
North Melbourne,31,Josh Goater,2003-06-02,190.0,Defender,12,22yr 9mth,Calder Cannons,2026.0,Non-Free Agent,2021.0,National,2.0,22.0,,,,,,,,,,,
North Melbourne,46,Robert Hansen,2004-03-13,182.0,MidfieldForward,20,22yr,Subiaco,2026.0,Non-Free Agent,2023.0,Mid-Season,1.0,2.0,,,,,,,,,,,
North Melbourne,17,Riley Hardeman,2005-02-27,184.0,Defender,20,21yr,Swan Districts,2026.0,Non-Free Agent,2023.0,National,1.0,23.0,2.08,R.Hardeman 27/2/2005,NMFC,GD,,,,,,,
North Melbourne,37,Cooper Harvey,2004-07-12,180.0,Forward,10,21yr 8mth,Northern Knights,2026.0,Non-Free Agent,2022.0,National,4.0,56.0,2.33,C.Harvey 12/7/2004,NMFC,GF,,,,,,,
North Melbourne,41,Jacob Konstanty,2004-11-09,177.0,Forward,25,21yr 4mth,Gippsland Power,2026.0,Non-Free Agent,2022.0,National,1.0,20.0,2.12,J.Konstanty 9/11/2004,NMFC,GF,,,,,,,
North Melbourne,20,Nick Larkey,1998-06-06,198.0,Forward,136,27yr 9mth,Oakleigh Chargers,2029.0,Unrestricted Free Agent,2016.0,National,5.0,73.0,2.79,N.Larkey 6/6/1998,NMFC,KF,,,,,,,
North Melbourne,19,Griffin Logue,1998-04-13,193.0,Defender,99,27yr 11mth,Swan Districts,2027.0,Non-Free Agent,2016.0,National,1.0,8.0,2.58,G.Logue 13/4/1998,NMFC,KD,,,,,,,
North Melbourne,11,Luke McDonald,1995-02-09,189.0,Defender,220,31yr 1mth,Werribee,2026.0,Unrestricted Free Agent,2013.0,National,1.0,8.0,2.52,L.McDonald 9/2/1995,NMFC,GD,,,,,,,
North Melbourne,10,Colby McKercher,2005-04-12,182.0,Defender,41,20yr 11mth,Tasmania Devils,2028.0,Non-Free Agent,2023.0,National,1.0,2.0,2.56,C.McKercher 12/4/2005,NMFC,GD,,,,,,,
North Melbourne,28,Hugo Mikunda,2007-03-13,180.0,MidfieldForward,0,19yr,Geelong Falcons,2027.0,Unknown,2025.0,National,3.0,48.0,,,,,,,,,,,
North Melbourne,2,Finn O'Sullivan,2006-05-30,182.0,DefenderMidfield,24,19yr 9mth,Oakleigh Chargers,2027.0,Non-Free Agent,2024.0,National,1.0,2.0,2.31,F.O'Sullivan 30/5/2006,NMFC,GD,,,,,,,
North Melbourne,26,Luke Parker,1992-10-25,183.0,Midfield,317,33yr 4mth,Dandenong Stingrays,2026.0,Unrestricted Free Agent,2010.0,National,2.0,40.0,2.72,L.Parker 25/10/1992,NMFC,M,,,,,,,
North Melbourne,32,Toby Pink,1998-08-11,194.0,Defender,34,27yr 7mth,Glenelg,2026.0,Unrestricted Free Agent,2024.0,Rookie,1.0,1.0,2.37,T.Pink 11/8/1998,NMFC,KD,,,,,,,
North Melbourne,24,Tom Powell,2002-03-02,184.0,Midfield,93,24yr,Sturt,2028.0,Restricted Free Agent,2020.0,National,1.0,13.0,2.49,T.Powell 2/3/2002,NMFC,M,,,,,,,
North Melbourne,8,Bailey Scott,2000-07-09,186.0,Midfield,113,25yr 8mth,Gc Suns Academy,2026.0,Restricted Free Agent,2018.0,National,3.0,49.0,2.3,B.Scott 9/7/2000,NMFC,W,,,,,,,
North Melbourne,3,Harry Sheezel,2004-10-13,185.0,MidfieldForward,69,21yr 5mth,Sandringham Dragons,2030.0,Restricted Free Agent,2022.0,National,1.0,3.0,2.93,H.Sheezel 13/10/2004,NMFC,M,,,,,,,
North Melbourne,12,Jy Simpkin,1998-03-05,183.0,MidfieldForward,175,28yr,Murray Bushrangers,2029.0,Unrestricted Free Agent,2016.0,National,1.0,12.0,2.59,J.Simpkin 5/3/1998,NMFC,M,,,,,,,
North Melbourne,13,Charlie Spargo,1999-11-25,172.0,Forward,108,26yr 3mth,Murray Bushrangers,2028.0,Non-Free Agent,2017.0,National,2.0,29.0,2.34,C.Spargo 25/11/1999,MFC,GF,,,,,,,
North Melbourne,15,Dylan Stephens,2001-01-08,184.0,Midfield,83,25yr 2mth,Norwood,2027.0,Non-Free Agent,2019.0,National,1.0,5.0,2.4,D.Stephens 8/1/2001,NMFC,W,,,,,,,
North Melbourne,36,River Stevens,2006-06-26,176.0,MidfieldForward,0,19yr 8mth,Geelong Falcons,2026.0,Non-Free Agent,2024.0,National,5.0,67.0,,,,,,,,,,,
North Melbourne,23,Blake Thredgold,2007-08-27,195.0,Defender,0,18yr 6mth,Sturt,2027.0,Unknown,2025.0,National,2.0,26.0,,,,,,,,,,,
North Melbourne,47,Cooper Trembath,2005-10-17,193.0,Forward,5,20yr 5mth,North Melbourne VFL,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,10.0,3.05,C.Trembath 17/10/2005,NMFC,KF,,,,,,,
North Melbourne,14,Luke Urquhart,2006-09-19,184.0,Midfield,0,19yr 6mth,East Fremantle,2026.0,Non-Free Agent,2024.0,National,4.0,57.0,,,,,,,,,,,
North Melbourne,6,George Wardlaw,2004-06-11,182.0,Midfield,39,21yr 9mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,1.0,4.0,2.25,G.Wardlaw 11/6/2004,NMFC,M,,,,,,,
North Melbourne,35,Matt Whitlock,2006-05-16,198.0,DefenderForward,2,19yr 10mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,1.0,27.0,,,,,,,,,,,
North Melbourne,38,Tristan Xerri,1999-03-15,202.0,Ruck,78,27yr,Western Jets,2031.0,Unrestricted Free Agent,2017.0,National,5.0,72.0,3.02,T.Xerri 15/3/1999,NMFC,R,,,,,,,
North Melbourne,44,Cameron Zurhaar,1998-05-22,190.0,Forward,145,27yr 10mth,East Fremantle,2029.0,Unrestricted Free Agent,2016.0,Rookie,1.0,11.0,2.89,C.Zurhaar 22/5/1998,NMFC,GF,,,,,,,
Port Adelaide,21,Aliir Aliir,1994-09-05,194.0,Defender,180,31yr 6mth,East Fremantle,2026.0,Non-Free Agent,2013.0,National,3.0,44.0,2.99,A.Aliir 5/9/1994,PAFC,KD,,,,,,,
Port Adelaide,29,Tom Anastasopoulos,2005-05-31,176.0,Forward,0,20yr 9mth,Geelong Falcons,2026.0,Non-Free Agent,2023.0,National,3.0,48.0,,,,,,,,,,,
Port Adelaide,40,Benny Barrett,2006-05-01,172.0,Midfield,0,19yr 10mth,South Adelaide,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Port Adelaide,14,Miles Bergman,2001-10-18,189.0,Defender,104,24yr 5mth,Sandringham Dragons,2027.0,Restricted Free Agent,2019.0,National,1.0,14.0,2.89,M.Bergman 18/10/2001,PAFC,GD,,,,,,,
