Player,Team,Jumper,Position,Height,DOB,Age,Matches,RatingPoints_Avg,CoachesVotes_Avg,CoachesVotes_Total,TimeOnGround,Supercoach_Avg,DreamTeamPoints_Avg
Matthew Roberts,Sydney,34,Defender,184.0,2003-07-31,22.0,4,11.525,0.0,0,82.25,81.5,66.75
Malcolm Rosas,Sydney,10,Forward,180.0,2001-06-27,24.0,3,9.933,0.0,0,68.333,53.667,36.667
James Rowbottom,Sydney,8,Midfield,186.0,2000-09-19,25.0,4,13.0,0.0,0,77.0,85.0,85.25
Jai Serong,Sydney,13,Defender,193.0,2003-02-16,23.0,4,8.725,0.25,1,87.0,76.25,73.75
Angus Sheldrick,Sydney,12,Midfield,178.0,2003-11-07,22.0,4,10.55,0.0,0,61.75,71.25,81.0
Patrick Snell,Sydney,41,DefenderForward,194.0,2005-07-18,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Chad Warner,Sydney,1,Midfield,185.0,2001-05-19,24.0,4,17.025,1.0,4,78.75,84.25,70.5
Corey Warner,Sydney,37,MidfieldForward,182.0,2003-10-07,22.0,2,5.8,0.0,0,68.5,40.5,42.5
Sam Wicks,Sydney,15,Defender,181.0,1999-09-14,26.0,4,6.85,0.0,0,85.0,51.0,50.0
Bo Allan,West Coast,26,Defender,191.0,2006-02-16,20.0,4,8.575,0.0,0,81.25,63.25,48.75
Sam Allen,West Coast,12,MidfieldForward,184.0,2007-01-13,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Liam Baker,West Coast,3,Defender,173.0,1998-01-27,28.0,3,9.367,0.0,0,81.333,66.0,62.0
Harry Barnett,West Coast,30,Ruck,203.0,2004-01-22,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Rhett Bazzo,West Coast,33,Defender,195.0,2003-10-17,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Sandy Brock,West Coast,41,Defender,198.0,2002-12-14,23.0,1,3.1,0.0,0,70.0,37.0,38.0
Tyler Brockman,West Coast,10,Forward,180.0,2002-11-22,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Malakai Champion,West Coast,37,Forward,172.0,2006-05-17,19.0,1,3.2,0.0,0,67.0,34.0,35.0
Tom Cole,West Coast,28,Defender,188.0,1997-05-28,28.0,1,6.2,0.0,0,91.0,51.0,47.0
Jamie Cripps,West Coast,15,Forward,184.0,1992-04-23,33.0,4,4.55,0.0,0,80.25,48.75,47.75
Hamish Davis,West Coast,38,Midfield,190.0,2006-05-02,19.0,4,6.075,0.0,0,82.0,55.25,60.75
Tyrell Dewar,West Coast,43,DefenderMidfield,185.0,2004-03-27,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Duff-Tytler,West Coast,21,ForwardRuck,201.0,2007-08-22,18.0,4,7.95,0.0,0,73.75,54.5,43.75
Liam Duggan,West Coast,14,Defender,186.0,1996-12-11,29.0,4,7.625,0.0,0,77.0,77.0,69.75
Willem Duursma,West Coast,1,Midfield,193.0,2007-06-21,18.0,4,11.4,0.0,0,79.75,85.5,75.75
Harry Edwards,West Coast,42,Defender,200.0,2000-10-01,25.0,1,2.0,0.0,0,16.0,7.0,0.0
Matthew Flynn,West Coast,25,Ruck,202.0,1997-09-13,28.0,4,9.0,0.0,0,73.25,73.5,58.0
Reuben Ginbey,West Coast,7,Defender,191.0,2004-09-10,21.0,4,8.55,1.0,4,91.5,63.75,40.25
Jack Graham,West Coast,17,MidfieldForward,181.0,1998-02-25,28.0,4,4.625,0.25,1,75.25,72.25,77.5
Lucca Grego,West Coast,31,Defender,184.0,2006-08-15,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Tom Gross,West Coast,27,MidfieldForward,181.0,2006-09-15,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Clay Hall,West Coast,29,Midfield,190.0,2005-05-12,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Elijah Hewett,West Coast,8,Midfield,186.0,2004-05-27,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Brady Hough,West Coast,19,DefenderMidfield,191.0,2003-03-05,23.0,4,4.6,0.0,0,84.0,65.0,60.0
Jack Hutchinson,West Coast,44,Midfield,190.0,2001-11-10,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Harvey Johnston,West Coast,24,Defender,185.0,2005-08-18,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Tim Kelly,West Coast,11,MidfieldForward,184.0,1994-07-26,31.0,3,12.1,1.667,5,72.0,101.667,80.333
Josh Lindsay,West Coast,5,Defender,183.0,2007-04-07,19.0,3,5.2,0.0,0,74.0,59.0,61.0
Noah Long,West Coast,13,Forward,179.0,2004-08-23,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Finlay Macrae,West Coast,45,MidfieldForward,188.0,2002-03-13,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Ryan Maric,West Coast,23,Defender,196.0,2004-09-06,21.0,1,11.3,0.0,0,79.0,74.0,75.0
Tom McCarthy,West Coast,18,Defender,188.0,2000-07-12,25.0,4,8.55,0.0,0,77.5,85.0,80.0
Milan Murdock,West Coast,47,Midfield,180.0,2000-06-30,25.0,2,15.55,1.5,3,77.0,101.0,91.5
Jacob Newton,West Coast,46,Forward,179.0,2006-03-20,20.0,3,4.133,0.0,0,77.0,27.667,33.333
Matt Owies,West Coast,16,Forward,179.0,1997-03-19,29.0,1,5.0,0.0,0,72.0,32.0,36.0
Archer Reid,West Coast,22,Forward,203.0,2005-09-19,20.0,4,6.075,0.0,0,73.5,41.5,41.0
Harley Reid,West Coast,9,Midfield,187.0,2005-04-17,20.0,4,8.5,3.75,15,81.75,78.25,72.25
Deven Robertson,West Coast,40,Forward,185.0,2001-06-30,24.0,3,8.667,0.0,0,79.0,84.333,78.333
Fred Rodriguez,West Coast,39,Forward,,2000-01-01,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Harry Schoenberg,West Coast,48,Midfield,180.0,2001-02-21,25.0,2,11.25,0.0,0,83.5,53.5,36.5
Jobe Shanahan,West Coast,35,Forward,195.0,2006-08-02,19.0,4,7.125,0.5,2,89.25,63.0,56.75
Brandon Starcevich,West Coast,4,Defender,188.0,1999-07-24,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Jake Waterman,West Coast,2,Forward,192.0,1998-05-06,27.0,4,5.9,2.5,10,88.0,68.75,64.25
Bailey J. Williams,West Coast,32,ForwardRuck,201.0,2000-04-17,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Jack Williams,West Coast,34,Forward,198.0,2003-12-01,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Tylah Williams,West Coast,36,MidfieldForward,176.0,2007-02-22,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Elliot Yeo,West Coast,6,Midfield,191.0,1993-10-01,32.0,3,14.833,0.667,2,56.667,74.333,65.333
Tylar Young,West Coast,20,Defender,196.0,1998-09-05,27.0,4,5.95,0.0,0,84.0,54.5,43.75
Oskar Baker,Western Bulldogs,13,DefenderMidfield,184.0,1998-05-25,27.0,4,10.225,0.0,0,72.0,69.75,62.75
Marcus Bontempelli,Western Bulldogs,4,Midfield,194.0,1995-11-24,30.0,4,22.55,7.0,28,84.75,141.75,116.25
Lachlan Bramble,Western Bulldogs,29,Defender,182.0,1998-04-19,27.0,4,11.575,0.0,0,75.5,64.5,55.0
Connor Budarick,Western Bulldogs,19,Forward,175.0,2001-04-06,25.0,4,9.6,0.25,1,80.0,79.25,82.75
Jedd Busslinger,Western Bulldogs,5,Defender,198.0,2004-03-11,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Lachlan Carmichael,Western Bulldogs,2,DefenderMidfield,184.0,2007-08-27,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Luke Cleary,Western Bulldogs,36,Defender,191.0,2002-03-05,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Nicholas Coffield,Western Bulldogs,17,Defender,191.0,1999-10-23,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Jordan Croft,Western Bulldogs,16,Forward,201.0,2005-05-12,20.0,3,2.0,0.0,0,53.667,30.333,21.667
Bailey Dale,Western Bulldogs,31,Defender,188.0,1996-07-22,29.0,4,8.6,0.0,0,78.75,74.25,68.5
Sam Darcy,Western Bulldogs,10,Forward,208.0,2003-07-19,22.0,4,9.15,0.75,3,82.25,82.0,75.75
Will Darcy,Western Bulldogs,15,DefenderForward,196.0,2007-03-14,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Sam Davidson,Western Bulldogs,42,Midfield,190.0,2001-12-13,24.0,4,7.925,0.0,0,70.25,48.25,44.25
Josh Dolan,Western Bulldogs,26,Forward,177.0,2006-11-11,19.0,1,7.1,0.0,0,77.0,71.0,59.0
Louis Emmett,Western Bulldogs,25,Ruck,200.0,2007-03-23,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Timothy English,Western Bulldogs,44,Ruck,208.0,1997-08-10,28.0,4,15.35,0.5,2,73.25,109.25,91.0
Joel Freijah,Western Bulldogs,27,MidfieldForward,191.0,2005-11-14,20.0,4,12.225,2.0,8,88.75,84.5,83.0
Harvey Gallagher,Western Bulldogs,12,Defender,181.0,2003-09-26,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Riley Garcia,Western Bulldogs,38,MidfieldForward,178.0,2001-01-30,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Ryan Gardner,Western Bulldogs,43,Defender,197.0,1997-06-01,28.0,0,0.0,0.0,0,0.0,0.0,0.0
James Harmes,Western Bulldogs,22,Midfield,186.0,1995-10-05,30.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Hynes,Western Bulldogs,6,Forward,190.0,2006-02-28,20.0,3,3.2,0.0,0,65.667,36.333,36.667
Lachie Jaques,Western Bulldogs,11,Defender,184.0,2006-06-01,19.0,4,7.0,0.25,1,78.75,75.25,82.25
Arthur Jones,Western Bulldogs,32,MidfieldForward,180.0,2003-07-18,22.0,2,6.45,2.0,4,53.0,51.5,46.5
Luke Kennedy,Western Bulldogs,35,Midfield,181.0,2006-10-11,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Matthew Kennedy,Western Bulldogs,8,Midfield,188.0,1997-04-06,29.0,4,13.5,3.0,12,80.75,102.75,106.75
Buku Khamis,Western Bulldogs,24,DefenderForward,191.0,2000-03-24,26.0,4,7.35,0.5,2,95.5,58.0,50.0
Will Lewis,Western Bulldogs,28,Forward,194.0,1999-05-05,26.0,1,0.9,0.0,0,50.0,18.0,22.0
Thomas Liberatore,Western Bulldogs,21,Midfield,184.0,1992-05-16,33.0,3,12.933,2.667,8,78.333,105.667,106.0
Rory Lobb,Western Bulldogs,7,Defender,207.0,1993-02-09,33.0,4,9.9,0.75,3,95.75,69.0,54.75
Lachlan McNeil,Western Bulldogs,30,Forward,184.0,2001-09-02,24.0,1,1.8,0.0,0,45.0,18.0,20.0
Aaron Naughton,Western Bulldogs,33,Forward,196.0,1999-11-30,26.0,4,12.45,2.0,8,84.0,82.25,79.25
James O'Donnell,Western Bulldogs,18,Defender,197.0,2002-08-31,23.0,4,5.775,0.0,0,88.5,58.75,35.75
Ed Richards,Western Bulldogs,20,Midfield,188.0,1999-07-03,26.0,3,19.233,3.333,10,79.0,109.333,103.333
Ryley Sanders,Western Bulldogs,9,MidfieldForward,186.0,2005-01-21,21.0,3,11.333,0.0,0,80.0,85.0,75.0
Michael Sellwood,Western Bulldogs,37,Defender,186.0,2003-10-02,22.0,4,3.65,0.0,0,77.25,49.25,47.5
Lachlan Smith,Western Bulldogs,40,Ruck,203.0,2005-10-05,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Adam Treloar,Western Bulldogs,1,MidfieldForward,185.0,1993-03-09,33.0,0,0.0,0.0,0,0.0,0.0,0.0
Laitham Vandermeer,Western Bulldogs,23,Forward,182.0,1999-02-03,27.0,0,0.0,0.0,0,0.0,0.0,0.0
Zac Walker,Western Bulldogs,41,Defender,191.0,2006-03-03,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Cody Weightman,Western Bulldogs,3,Forward,179.0,2001-01-15,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Rhylee West,Western Bulldogs,14,Forward,183.0,2000-07-12,25.0,4,8.5,0.0,0,73.75,60.5,49.5
Bailey Williams,Western Bulldogs,34,DefenderMidfield,190.0,1997-10-10,28.0,4,8.9,2.5,10,83.5,94.75,97.5
