Player,Team,Jumper,Position,Height,DOB,Age,Matches,RatingPoints_Avg,CoachesVotes_Avg,CoachesVotes_Total,TimeOnGround,Supercoach_Avg,DreamTeamPoints_Avg
Matthew Roberts,Sydney,34,Defender,184.0,2003-07-31,22.0,3,12.6,0.0,0,81.333,83.333,70.333
Malcolm Rosas,Sydney,10,Forward,180.0,2001-06-27,24.0,3,9.933,0.0,0,68.333,53.667,36.667
James Rowbottom,Sydney,8,Midfield,186.0,2000-09-19,25.0,3,15.033,0.0,0,77.333,89.333,86.333
Jai Serong,Sydney,13,Defender,193.0,2003-02-16,23.0,3,6.533,0.0,0,86.0,59.667,63.333
Angus Sheldrick,Sydney,12,Midfield,178.0,2003-11-07,22.0,3,10.633,0.0,0,61.667,66.0,77.0
Patrick Snell,Sydney,41,DefenderForward,194.0,2005-07-18,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Chad Warner,Sydney,1,Midfield,185.0,2001-05-19,24.0,3,15.7,0.333,1,79.667,83.0,65.667
Corey Warner,Sydney,37,MidfieldForward,182.0,2003-10-07,22.0,1,4.2,0.0,0,67.0,34.0,43.0
Sam Wicks,Sydney,15,Defender,181.0,1999-09-14,26.0,3,3.2,0.0,0,86.667,33.0,41.667
Bo Allan,West Coast,26,Defender,191.0,2006-02-16,20.0,3,8.467,0.0,0,80.667,66.0,54.0
Sam Allen,West Coast,12,MidfieldForward,184.0,2007-01-13,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Liam Baker,West Coast,3,Defender,173.0,1998-01-27,28.0,2,9.15,0.0,0,81.5,68.0,62.5
Harry Barnett,West Coast,30,Ruck,203.0,2004-01-22,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Rhett Bazzo,West Coast,33,Defender,195.0,2003-10-17,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Sandy Brock,West Coast,41,Defender,198.0,2002-12-14,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Tyler Brockman,West Coast,10,Forward,180.0,2002-11-22,23.0,0,0.0,0.0,0,0.0,0.0,0.0
Malakai Champion,West Coast,37,Forward,172.0,2006-05-17,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Tom Cole,West Coast,28,Defender,188.0,1997-05-28,28.0,1,6.2,0.0,0,91.0,51.0,47.0
Jamie Cripps,West Coast,15,Forward,184.0,1992-04-23,33.0,3,4.8,0.0,0,79.333,52.0,55.0
Hamish Davis,West Coast,38,Midfield,190.0,2006-05-02,19.0,3,5.833,0.0,0,82.667,56.667,64.0
Tyrell Dewar,West Coast,43,DefenderMidfield,185.0,2004-03-27,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Duff-Tytler,West Coast,21,ForwardRuck,201.0,2007-08-22,18.0,3,8.6,0.0,0,73.667,59.667,47.0
Liam Duggan,West Coast,14,Defender,186.0,1996-12-11,29.0,3,8.2,0.0,0,79.0,81.667,68.333
Willem Duursma,West Coast,1,Midfield,193.0,2007-06-21,18.0,3,10.967,0.0,0,80.333,90.0,80.0
Harry Edwards,West Coast,42,Defender,200.0,2000-10-01,25.0,1,2.0,0.0,0,16.0,7.0,0.0
Matthew Flynn,West Coast,25,Ruck,202.0,1997-09-13,28.0,3,10.233,0.0,0,73.667,83.333,67.333
Reuben Ginbey,West Coast,7,Defender,191.0,2004-09-10,21.0,3,9.367,1.333,4,91.333,70.667,43.0
Jack Graham,West Coast,17,MidfieldForward,181.0,1998-02-25,28.0,3,6.133,0.333,1,77.667,78.667,84.0
Lucca Grego,West Coast,31,Defender,184.0,2006-08-15,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Tom Gross,West Coast,27,MidfieldForward,181.0,2006-09-15,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Clay Hall,West Coast,29,Midfield,190.0,2005-05-12,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Elijah Hewett,West Coast,8,Midfield,186.0,2004-05-27,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Brady Hough,West Coast,19,DefenderMidfield,191.0,2003-03-05,23.0,3,4.733,0.0,0,85.333,56.333,53.0
Jack Hutchinson,West Coast,44,Midfield,190.0,2001-11-10,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Harvey Johnston,West Coast,24,Defender,185.0,2005-08-18,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Tim Kelly,West Coast,11,MidfieldForward,184.0,1994-07-26,31.0,2,13.8,2.5,5,72.0,104.5,77.0
Josh Lindsay,West Coast,5,Defender,183.0,2007-04-07,18.0,2,7.35,0.0,0,74.5,65.5,64.0
Noah Long,West Coast,13,Forward,179.0,2004-08-23,21.0,0,0.0,0.0,0,0.0,0.0,0.0
Finlay Macrae,West Coast,45,MidfieldForward,188.0,2002-03-13,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Ryan Maric,West Coast,23,Defender,196.0,2004-09-06,21.0,1,11.3,0.0,0,79.0,74.0,75.0
Tom McCarthy,West Coast,18,Defender,188.0,2000-07-12,25.0,3,8.933,0.0,0,77.0,86.667,81.0
Milan Murdock,West Coast,47,Midfield,180.0,2000-06-30,25.0,2,15.55,1.5,3,77.0,101.0,91.5
Jacob Newton,West Coast,46,Forward,179.0,2006-03-20,20.0,3,4.133,0.0,0,77.0,27.667,33.333
Matt Owies,West Coast,16,Forward,179.0,1997-03-19,29.0,0,0.0,0.0,0,0.0,0.0,0.0
Archer Reid,West Coast,22,Forward,203.0,2005-09-19,20.0,3,7.033,0.0,0,74.667,42.333,41.0
Harley Reid,West Coast,9,Midfield,187.0,2005-04-17,20.0,3,10.933,5.0,15,81.667,90.333,82.667
Deven Robertson,West Coast,40,Forward,185.0,2001-06-30,24.0,3,8.667,0.0,0,79.0,84.333,78.333
Fred Rodriguez,West Coast,39,Forward,,2000-01-01,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Harry Schoenberg,West Coast,48,Midfield,180.0,2001-02-21,25.0,1,11.8,0.0,0,84.0,59.0,49.0
Jobe Shanahan,West Coast,35,Forward,195.0,2006-08-02,19.0,3,7.9,0.667,2,87.667,65.333,58.667
Brandon Starcevich,West Coast,4,Defender,188.0,1999-07-24,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Jake Waterman,West Coast,2,Forward,192.0,1998-05-06,27.0,3,6.8,3.333,10,88.667,77.333,75.0
Bailey J. Williams,West Coast,32,ForwardRuck,201.0,2000-04-17,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Jack Williams,West Coast,34,Forward,198.0,2003-12-01,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Tylah Williams,West Coast,36,MidfieldForward,176.0,2007-02-22,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Elliot Yeo,West Coast,6,Midfield,191.0,1993-10-01,32.0,3,14.833,0.667,2,56.667,74.333,65.333
Tylar Young,West Coast,20,Defender,196.0,1998-09-05,27.0,3,7.167,0.0,0,82.0,59.667,47.333
Oskar Baker,Western Bulldogs,13,DefenderMidfield,184.0,1998-05-25,27.0,3,10.333,0.0,0,69.333,61.333,52.333
Marcus Bontempelli,Western Bulldogs,4,Midfield,194.0,1995-11-24,30.0,3,24.5,6.333,19,85.0,138.0,111.667
Lachlan Bramble,Western Bulldogs,29,Defender,182.0,1998-04-19,27.0,3,12.133,0.0,0,73.667,59.667,50.667
Connor Budarick,Western Bulldogs,19,Forward,175.0,2001-04-06,24.0,3,10.8,0.333,1,81.0,81.667,82.667
Jedd Busslinger,Western Bulldogs,5,Defender,198.0,2004-03-11,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Lachlan Carmichael,Western Bulldogs,2,DefenderMidfield,184.0,2007-08-27,18.0,0,0.0,0.0,0,0.0,0.0,0.0
Luke Cleary,Western Bulldogs,36,Defender,191.0,2002-03-05,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Nicholas Coffield,Western Bulldogs,17,Defender,191.0,1999-10-23,26.0,0,0.0,0.0,0,0.0,0.0,0.0
Jordan Croft,Western Bulldogs,16,Forward,201.0,2005-05-12,20.0,2,2.75,0.0,0,47.5,25.0,18.5
Bailey Dale,Western Bulldogs,31,Defender,188.0,1996-07-22,29.0,3,7.433,0.0,0,78.333,65.0,67.667
Sam Darcy,Western Bulldogs,10,Forward,208.0,2003-07-19,22.0,3,9.667,0.0,0,80.333,72.333,69.667
Will Darcy,Western Bulldogs,15,DefenderForward,196.0,2007-03-14,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Sam Davidson,Western Bulldogs,42,Midfield,190.0,2001-12-13,24.0,3,6.867,0.0,0,68.667,46.667,43.667
Josh Dolan,Western Bulldogs,26,Forward,177.0,2006-11-11,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Louis Emmett,Western Bulldogs,25,Ruck,200.0,2007-03-23,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Timothy English,Western Bulldogs,44,Ruck,208.0,1997-08-10,28.0,3,17.767,0.667,2,80.0,119.333,104.333
Joel Freijah,Western Bulldogs,27,MidfieldForward,191.0,2005-11-14,20.0,3,11.833,2.667,8,88.0,78.0,78.667
Harvey Gallagher,Western Bulldogs,12,Defender,181.0,2003-09-26,22.0,0,0.0,0.0,0,0.0,0.0,0.0
Riley Garcia,Western Bulldogs,38,MidfieldForward,178.0,2001-01-30,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Ryan Gardner,Western Bulldogs,43,Defender,197.0,1997-06-01,28.0,0,0.0,0.0,0,0.0,0.0,0.0
James Harmes,Western Bulldogs,22,Midfield,186.0,1995-10-05,30.0,0,0.0,0.0,0,0.0,0.0,0.0
Cooper Hynes,Western Bulldogs,6,Forward,190.0,2006-02-28,20.0,3,3.2,0.0,0,65.667,36.333,36.667
Lachie Jaques,Western Bulldogs,11,Defender,184.0,2006-06-01,19.0,3,8.5,0.333,1,76.667,78.0,87.333
Arthur Jones,Western Bulldogs,32,MidfieldForward,180.0,2003-07-18,22.0,1,1.8,0.0,0,51.0,21.0,31.0
Luke Kennedy,Western Bulldogs,35,Midfield,181.0,2006-10-11,19.0,0,0.0,0.0,0,0.0,0.0,0.0
Matthew Kennedy,Western Bulldogs,8,Midfield,188.0,1997-04-06,28.0,3,11.267,1.0,3,81.667,98.667,106.0
Buku Khamis,Western Bulldogs,24,DefenderForward,191.0,2000-03-24,26.0,3,8.233,0.667,2,95.667,55.333,49.333
Will Lewis,Western Bulldogs,28,Forward,194.0,1999-05-05,26.0,1,0.9,0.0,0,50.0,18.0,22.0
Thomas Liberatore,Western Bulldogs,21,Midfield,184.0,1992-05-16,33.0,3,12.933,2.667,8,78.333,105.667,106.0
Rory Lobb,Western Bulldogs,7,Defender,207.0,1993-02-09,33.0,3,10.767,1.0,3,98.0,62.0,47.667
Lachlan McNeil,Western Bulldogs,30,Forward,184.0,2001-09-02,24.0,0,0.0,0.0,0,0.0,0.0,0.0
Aaron Naughton,Western Bulldogs,33,Forward,196.0,1999-11-30,26.0,3,14.267,2.667,8,81.667,86.0,83.333
James O'Donnell,Western Bulldogs,18,Defender,197.0,2002-08-31,23.0,3,6.0,0.0,0,84.667,53.0,34.0
Ed Richards,Western Bulldogs,20,Midfield,188.0,1999-07-03,26.0,3,19.233,3.333,10,79.0,109.333,103.333
Ryley Sanders,Western Bulldogs,9,MidfieldForward,186.0,2005-01-21,21.0,2,9.55,0.0,0,78.0,66.5,58.0
Michael Sellwood,Western Bulldogs,37,Defender,186.0,2003-10-02,22.0,3,4.333,0.0,0,79.333,56.333,54.667
Lachlan Smith,Western Bulldogs,40,Ruck,203.0,2005-10-05,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Adam Treloar,Western Bulldogs,1,MidfieldForward,185.0,1993-03-09,33.0,0,0.0,0.0,0,0.0,0.0,0.0
Laitham Vandermeer,Western Bulldogs,23,Forward,182.0,1999-02-03,27.0,0,0.0,0.0,0,0.0,0.0,0.0
Zac Walker,Western Bulldogs,41,Defender,191.0,2006-03-03,20.0,0,0.0,0.0,0,0.0,0.0,0.0
Cody Weightman,Western Bulldogs,3,Forward,179.0,2001-01-15,25.0,0,0.0,0.0,0,0.0,0.0,0.0
Rhylee West,Western Bulldogs,14,Forward,183.0,2000-07-12,25.0,3,8.8,0.0,0,73.667,58.0,47.0
Bailey Williams,Western Bulldogs,34,DefenderMidfield,190.0,1997-10-10,28.0,3,8.533,2.667,8,84.333,92.667,101.0
