Team,Jumper,Player,DOB,Height,Position,Matches_Career,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Position_Clean,Age_Decimal,Season,Matches_Current
Melbourne,43,Jack Henderson,1999-10-01,176.0,Forward,5,26yr 5mth,Werribee,2026.0,Non-Free Agent,,,,,Forward,26.0,2026,0
Melbourne,22,Blake Howes,2003-04-07,191.0,Defender,28,22yr 11mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,2.0,39.0,Defender,22.0,2026,0
Melbourne,21,Matthew Jefferson,2004-03-08,195.0,Forward,7,22yr,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,1.0,15.0,Forward,22.0,2026,0
Melbourne,14,Changkuoth Jiath,1999-06-13,185.0,Defender,76,26yr 8mth,Ethiopia,2028.0,Non-Free Agent,,,,,Defender,26.0,2026,0
Melbourne,42,Aidan Johnson,2000-03-09,193.0,Forward,5,26yr,Werribee,2026.0,Non-Free Agent,2024.0,National,5.0,68.0,Forward,26.0,2026,0
Melbourne,44,Luker Kentfield,2005-09-10,194.0,Forward,0,20yr 6mth,Subiaco,2026.0,Non-Free Agent,2024.0,Mid-Season,1.0,11.0,Forward,20.0,2026,0
Melbourne,15,Ed Langdon,1996-02-01,182.0,MidfieldForward,202,30yr 1mth,Sandringham Dragons,2028.0,Restricted Free Agent,2014.0,National,3.0,54.0,Mid-Forward,30.0,2026,0
Melbourne,4,Harvey Langford,2006-03-15,191.0,Midfield,22,19yr 11mth,Dandenong Stingrays,2029.0,Non-Free Agent,2024.0,National,1.0,6.0,Midfielder,19.0,2026,0
Melbourne,16,Bailey Laurie,2002-03-24,179.0,Forward,12,23yr 11mth,Oakleigh Chargers,2026.0,Non-Free Agent,2020.0,National,1.0,22.0,Forward,23.0,2026,0
Melbourne,8,Jake Lever,1996-03-05,194.0,Defender,186,30yr,Calder Cannons,2028.0,Unrestricted Free Agent,2014.0,National,1.0,14.0,Defender,30.0,2026,0
Melbourne,5,Xavier Lindsay,2006-08-03,183.0,Midfield,18,19yr 7mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,National,1.0,11.0,Midfielder,19.0,2026,0
Melbourne,20,Thomas Matthews,2007-02-28,171.0,Forward,0,19yr,Gippsland Power,2027.0,Unknown,2025.0,National,2.0,30.0,Forward,19.0,2026,0
Melbourne,1,Steven May,1992-01-10,193.0,Defender,251,34yr 2mth,Southern Districts,2026.0,Restricted Free Agent,,,,,Defender,34.0,2026,0
Melbourne,23,Shane McAdam,1995-05-28,186.0,Forward,53,30yr 9mth,Sturt,2026.0,Non-Free Agent,,,,,Forward,30.0,2026,0
Melbourne,25,Tom McDonald,1992-09-18,195.0,Defender,249,33yr 5mth,North Ballarat,2026.0,Unrestricted Free Agent,2010.0,National,3.0,53.0,Defender,33.0,2026,0
Melbourne,18,Jake Melksham,1991-08-29,186.0,Forward,248,34yr 6mth,Calder Cannons,2026.0,Unrestricted Free Agent,2009.0,National,1.0,10.0,Forward,34.0,2026,0
Melbourne,39,Ricky Mentha,2006-09-04,178.0,DefenderForward,0,19yr 6mth,Gippsland Power,2026.0,Non-Free Agent,,,,,Defender,19.0,2026,0
Melbourne,28,Brody Mihocek,1993-02-04,192.0,Forward,159,33yr 1mth,Port Melbourne,2027.0,Non-Free Agent,2017.0,Rookie,2.0,22.0,Forward,33.0,2026,0
Melbourne,45,Andy Moniz-Wakefield,2003-10-26,182.0,Defender,6,22yr 4mth,NT Thunder,2026.0,Non-Free Agent,,,,,Defender,22.0,2026,0
Melbourne,40,Riley Onley,2000-01-01,,Midfield,0,26yr 2mth,Murray Bushrangers,2026.0,Unknown,2025.0,Rookie,1.0,3.0,Midfielder,26.0,2026,0
Melbourne,35,Harrison Petty,1999-11-12,197.0,Forward,101,26yr 4mth,Norwood,2027.0,Unrestricted Free Agent,2017.0,National,2.0,37.0,Forward,26.0,2026,0
Melbourne,36,Kysaiah Pickett,2001-06-02,171.0,MidfieldForward,126,24yr 9mth,Woodville West Torrens,2034.0,Unrestricted Free Agent,2019.0,National,1.0,12.0,Mid-Forward,24.0,2026,0
Melbourne,33,Latrelle Pickett,2005-12-28,182.0,Forward,0,20yr 2mth,Glenelg,2028.0,Unknown,2025.0,National,1.0,12.0,Forward,20.0,2026,0
Melbourne,24,Trent Rivers,2001-07-30,188.0,Defender,123,24yr 7mth,East Fremantle,2027.0,Restricted Free Agent,2019.0,National,2.0,32.0,Defender,24.0,2026,0
Melbourne,3,Christian Salem,1995-07-15,184.0,Defender,199,30yr 7mth,Sandringham Dragons,2026.0,Unrestricted Free Agent,2013.0,National,1.0,9.0,Defender,30.0,2026,0
Melbourne,30,Harry Sharp,2002-12-17,182.0,Forward,34,23yr 2mth,Gwv Rebels,2027.0,Non-Free Agent,2020.0,National,3.0,43.0,Forward,23.0,2026,0
Melbourne,32,Tom Sparrow,2000-05-31,183.0,Forward,117,25yr 9mth,South Adelaide,2026.0,Restricted Free Agent,2018.0,National,2.0,27.0,Forward,25.0,2026,0
Melbourne,9,Jack Steele,1995-12-13,187.0,Midfield,202,30yr 2mth,Belconnen,2028.0,Non-Free Agent,2014.0,National,2.0,24.0,Midfielder,30.0,2026,0
Melbourne,19,Xavier Taylor,2007-01-30,192.0,Defender,0,19yr 1mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,11.0,Defender,19.0,2026,0
Melbourne,12,Koltyn Tholstrup,2005-06-28,186.0,Forward,19,20yr 8mth,Subiaco,2028.0,Non-Free Agent,2023.0,National,1.0,13.0,Forward,20.0,2026,0
Melbourne,10,Daniel Turner,2002-01-28,194.0,Defender,37,24yr 1mth,Murray Bushrangers,2030.0,Unrestricted Free Agent,2021.0,Mid-Season,2.0,22.0,Defender,24.0,2026,0
Melbourne,2,Jacob Van Rooyen,2003-04-16,193.0,Forward,57,22yr 10mth,Claremont,2029.0,Restricted Free Agent,2021.0,National,1.0,19.0,Forward,22.0,2026,0
Melbourne,7,Jack Viney,1994-04-13,179.0,Midfield,237,31yr 10mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2012.0,National,2.0,26.0,Midfielder,31.0,2026,0
Melbourne,34,Kalani White,2007-05-05,201.0,ForwardRuck,0,18yr 10mth,Casey Demons,2026.0,Non-Free Agent,,,,,Ruck,18.0,2026,0
Melbourne,6,Caleb Windsor,2005-06-09,185.0,Defender,36,20yr 9mth,Eastern Ranges,2028.0,Non-Free Agent,2023.0,National,1.0,7.0,Defender,20.0,2026,0
North Melbourne,34,Jackson Archer,2003-01-09,187.0,Defender,26,23yr 2mth,Northern Knights,2026.0,Non-Free Agent,,,,,Defender,23.0,2026,0
North Melbourne,45,Zac Banch,2003-07-21,175.0,Forward,4,22yr 7mth,Werribee,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,2.0,Forward,22.0,2026,0
North Melbourne,39,Tom Blamires,2002-08-13,181.0,Midfield,0,23yr 6mth,Frankston VFL,2026.0,Unknown,,,,,Midfielder,23.0,2026,0
North Melbourne,21,Callum Coleman-Jones,1999-06-13,200.0,Ruck,32,26yr 8mth,Sturt,2026.0,Non-Free Agent,2017.0,National,2.0,20.0,Ruck,26.0,2026,0
North Melbourne,30,Charlie Comben,2001-07-20,199.0,Defender,48,24yr 7mth,Gippsland Power,2027.0,Restricted Free Agent,,,,,Defender,24.0,2026,0
North Melbourne,4,Aidan Corr,1994-05-17,195.0,Defender,172,31yr 9mth,Northern Knights,2026.0,Unrestricted Free Agent,2012.0,National,1.0,14.0,Defender,31.0,2026,0
North Melbourne,25,Paul Curtis,2003-03-04,185.0,Forward,78,23yr,Western Jets,2028.0,Non-Free Agent,,,,,Forward,23.0,2026,0
North Melbourne,5,Caleb Daniel,1996-07-07,171.0,Defender,215,29yr 8mth,South Adelaide,2028.0,Unrestricted Free Agent,2014.0,National,3.0,46.0,Defender,29.0,2026,0
North Melbourne,27,Jack Darling,1992-06-13,191.0,Forward,320,33yr 8mth,West Perth,2027.0,Unrestricted Free Agent,,,,,Forward,33.0,2026,0
North Melbourne,9,Luke Davies-Uniacke,1999-06-08,188.0,Midfield,130,26yr 9mth,Dandenong Stingrays,2032.0,Unrestricted Free Agent,,,,,Midfielder,26.0,2026,0
North Melbourne,18,Wil Dawson,2005-12-20,200.0,Defender,8,20yr 2mth,Gipplands Power,2026.0,Non-Free Agent,2023.0,National,1.0,22.0,Defender,20.0,2026,0
North Melbourne,1,Lachy Dovaston,2007-05-29,178.0,Forward,0,18yr 9mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,16.0,Forward,18.0,2026,0
North Melbourne,7,Zane Duursma,2005-08-28,190.0,DefenderForward,23,20yr 6mth,Gippsland Power,2026.0,Non-Free Agent,2023.0,National,1.0,4.0,Defender,20.0,2026,0
North Melbourne,16,Zac Fisher,1998-06-15,175.0,Forward,132,27yr 8mth,Perth,2027.0,Non-Free Agent,2016.0,National,2.0,27.0,Forward,27.0,2026,0
North Melbourne,33,Brayden George,2004-01-13,187.0,Forward,0,22yr 1mth,Murray Bushrangers,2026.0,Non-Free Agent,,,,,Forward,22.0,2026,0
North Melbourne,22,Taylor Goad,2005-04-28,207.0,Ruck,0,20yr 10mth,South Adelaide,2028.0,Non-Free Agent,2023.0,National,1.0,20.0,Ruck,20.0,2026,0
North Melbourne,31,Josh Goater,2003-06-02,190.0,Defender,12,22yr 9mth,Calder Cannons,2026.0,Non-Free Agent,,,,,Defender,22.0,2026,0
North Melbourne,46,Robert Hansen,2004-03-13,182.0,MidfieldForward,20,21yr 11mth,Subiaco,2026.0,Non-Free Agent,2023.0,Mid-Season,1.0,2.0,Mid-Forward,21.0,2026,0
North Melbourne,17,Riley Hardeman,2005-02-27,184.0,Defender,20,21yr,Swan Districts,2026.0,Non-Free Agent,2023.0,National,1.0,23.0,Defender,21.0,2026,0
North Melbourne,37,Cooper Harvey,2004-07-12,180.0,Forward,10,21yr 8mth,Northern Knights,2026.0,Non-Free Agent,,,,,Forward,21.0,2026,0
North Melbourne,41,Jacob Konstanty,2004-11-09,177.0,Forward,23,21yr 4mth,Gippsland Power,2026.0,Non-Free Agent,2022.0,National,1.0,20.0,Forward,21.0,2026,0
North Melbourne,20,Nick Larkey,1998-06-06,198.0,Forward,134,27yr 9mth,Oakleigh Chargers,2029.0,Unrestricted Free Agent,,,,,Forward,27.0,2026,0
North Melbourne,19,Griffin Logue,1998-04-13,193.0,Defender,97,27yr 10mth,Swan Districts,2027.0,Non-Free Agent,2016.0,National,1.0,8.0,Defender,27.0,2026,0
North Melbourne,11,Luke McDonald,1995-02-09,189.0,Defender,218,31yr 1mth,Werribee,2026.0,Unrestricted Free Agent,,,,,Defender,31.0,2026,0
North Melbourne,10,Colby McKercher,2005-04-12,182.0,Defender,39,20yr 11mth,Tasmania Devils,2028.0,Non-Free Agent,2023.0,National,1.0,2.0,Defender,20.0,2026,0
North Melbourne,28,Hugo Mikunda,2007-03-13,180.0,MidfieldForward,0,18yr 11mth,Geelong Falcons,2027.0,Unknown,2025.0,National,3.0,48.0,Mid-Forward,18.0,2026,0
North Melbourne,2,Finn O'Sullivan,2006-05-30,182.0,DefenderMidfield,22,19yr 9mth,Oakleigh Chargers,2027.0,Non-Free Agent,2024.0,National,1.0,2.0,Defender,19.0,2026,0
North Melbourne,26,Luke Parker,1992-10-25,183.0,Midfield,315,33yr 4mth,Dandenong Stingrays,2026.0,Unrestricted Free Agent,2010.0,National,2.0,40.0,Midfielder,33.0,2026,0
North Melbourne,32,Toby Pink,1998-08-11,194.0,Defender,32,27yr 7mth,Glenelg,2026.0,Unrestricted Free Agent,2024.0,Rookie,1.0,1.0,Defender,27.0,2026,0
North Melbourne,24,Tom Powell,2002-03-02,184.0,Midfield,91,24yr,Sturt,2028.0,Restricted Free Agent,,,,,Midfielder,24.0,2026,0
North Melbourne,8,Bailey Scott,2000-07-09,186.0,Midfield,113,25yr 8mth,Gc Suns Academy,2026.0,Restricted Free Agent,,,,,Midfielder,25.0,2026,0
North Melbourne,3,Harry Sheezel,2004-10-13,185.0,MidfieldForward,67,21yr 4mth,Sandringham Dragons,2030.0,Restricted Free Agent,,,,,Mid-Forward,21.0,2026,0
North Melbourne,12,Jy Simpkin,1998-03-05,183.0,MidfieldForward,173,28yr,Murray Bushrangers,2029.0,Unrestricted Free Agent,,,,,Mid-Forward,28.0,2026,0
North Melbourne,13,Charlie Spargo,1999-11-25,172.0,Forward,108,26yr 3mth,Murray Bushrangers,2028.0,Non-Free Agent,2017.0,National,2.0,29.0,Forward,26.0,2026,0
North Melbourne,15,Dylan Stephens,2001-01-08,184.0,Midfield,81,25yr 2mth,Norwood,2027.0,Non-Free Agent,2019.0,National,1.0,5.0,Midfielder,25.0,2026,0
North Melbourne,36,River Stevens,2006-06-26,176.0,MidfieldForward,0,19yr 8mth,Geelong Falcons,2026.0,Non-Free Agent,2024.0,National,5.0,67.0,Mid-Forward,19.0,2026,0
North Melbourne,23,Blake Thredgold,2007-08-27,195.0,Defender,0,18yr 6mth,Sturt,2027.0,Unknown,2025.0,National,2.0,26.0,Defender,18.0,2026,0
North Melbourne,47,Cooper Trembath,2005-10-17,193.0,Forward,3,20yr 4mth,North Melbourne VFL,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,10.0,Forward,20.0,2026,0
North Melbourne,14,Luke Urquhart,2006-09-19,184.0,Midfield,0,19yr 5mth,East Fremantle,2026.0,Non-Free Agent,2024.0,National,4.0,57.0,Midfielder,19.0,2026,0
North Melbourne,6,George Wardlaw,2004-06-11,182.0,Midfield,39,21yr 9mth,Oakleigh Chargers,2026.0,Non-Free Agent,,,,,Midfielder,21.0,2026,0
North Melbourne,35,Matt Whitlock,2006-05-16,198.0,DefenderForward,2,19yr 9mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,1.0,27.0,Defender,19.0,2026,0
North Melbourne,38,Tristan Xerri,1999-03-15,202.0,Ruck,76,26yr 11mth,Western Jets,2031.0,Unrestricted Free Agent,,,,,Ruck,26.0,2026,0
North Melbourne,44,Cameron Zurhaar,1998-05-22,190.0,Forward,143,27yr 9mth,East Fremantle,2029.0,Unrestricted Free Agent,,,,,Forward,27.0,2026,0
Port Adelaide,21,Aliir Aliir,1994-09-05,194.0,Defender,178,31yr 6mth,East Fremantle,2026.0,Non-Free Agent,2013.0,National,3.0,44.0,Defender,31.0,2026,0
Port Adelaide,29,Tom Anastasopoulos,2005-05-31,176.0,Forward,0,20yr 9mth,Geelong Falcons,2026.0,Non-Free Agent,2023.0,National,3.0,48.0,Forward,20.0,2026,0
Port Adelaide,40,Benny Barrett,2006-05-01,172.0,Midfield,0,19yr 10mth,South Adelaide,2026.0,Non-Free Agent,,,,,Midfielder,19.0,2026,0
Port Adelaide,14,Miles Bergman,2001-10-18,189.0,Defender,102,24yr 4mth,Sandringham Dragons,2027.0,Restricted Free Agent,2019.0,National,1.0,14.0,Defender,24.0,2026,0
Port Adelaide,5,Joe Berry,2006-04-18,181.0,Forward,12,19yr 10mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,1.0,15.0,Forward,19.0,2026,0
Port Adelaide,23,Will Brodie,1998-08-23,190.0,Midfield,54,27yr 6mth,Murray Bushrangers,2027.0,Non-Free Agent,2016.0,National,1.0,9.0,Midfielder,27.0,2026,0
Port Adelaide,7,Jase Burgoyne,2003-07-15,186.0,DefenderMidfield,56,22yr 7mth,Eagles,2029.0,Restricted Free Agent,2021.0,National,4.0,60.0,Defender,22.0,2026,0
Port Adelaide,9,Zak Butters,2000-09-08,181.0,Midfield,139,25yr 6mth,Western Jets,2026.0,Restricted Free Agent,2018.0,National,1.0,12.0,Midfielder,25.0,2026,0
Port Adelaide,33,Darcy Byrne-Jones,1995-09-20,181.0,Forward,221,30yr 5mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2013.0,National,3.0,52.0,Forward,30.0,2026,0
Port Adelaide,26,Tom Cochrane,2006-01-27,182.0,Forward,3,20yr 1mth,Central District,2027.0,Non-Free Agent,2024.0,Rookie,1.0,13.0,Forward,20.0,2026,0
Port Adelaide,28,Willem Drew,1998-10-01,188.0,Midfield,130,27yr 5mth,North Ballarat Rebels,2028.0,Unrestricted Free Agent,2016.0,National,2.0,33.0,Midfielder,27.0,2026,0
Port Adelaide,44,Corey Durdin,2002-04-14,173.0,Forward,64,23yr 10mth,Central Districts,2027.0,Non-Free Agent,2020.0,National,2.0,37.0,Forward,23.0,2026,0
Port Adelaide,22,Logan Evans,2005-10-07,189.0,Defender,23,20yr 5mth,Port Adelaide,2028.0,Non-Free Agent,2024.0,Mid-Season,1.0,12.0,Defender,20.0,2026,0
Port Adelaide,6,Kane Farrell,1999-03-17,182.0,Defender,114,26yr 11mth,Bendigo Pioneers,2030.0,Unrestricted Free Agent,2017.0,National,3.0,51.0,Defender,26.0,2026,0
Port Adelaide,19,Mitch Georgiades,2001-09-28,192.0,Forward,92,24yr 5mth,Subiaco,2027.0,Restricted Free Agent,2019.0,National,1.0,18.0,Forward,24.0,2026,0
Port Adelaide,18,Jason Horne-Francis,2003-06-21,185.0,Midfield,80,22yr 8mth,South Adelaide,2028.0,Non-Free Agent,,,,,Midfielder,22.0,2026,0
Port Adelaide,34,Lachlan Jones,2002-04-09,186.0,Defender,74,23yr 11mth,-,2026.0,Non-Free Agent,2020.0,National,1.0,16.0,Defender,23.0,2026,0
Port Adelaide,43,Josh Lai,2005-10-01,185.0,Midfield,0,20yr 5mth,Cheltenham,2026.0,Non-Free Agent,,,,,Midfielder,20.0,2026,0
Port Adelaide,50,Mani Liddy,2002-02-20,181.0,Midfield,9,24yr,Central Districts,2026.0,Non-Free Agent,2025.0,Mid-Season,2.0,16.0,Midfielder,24.0,2026,0
Port Adelaide,30,Ollie Lord,2002-01-02,197.0,Forward,34,24yr 2mth,Sandringham Dragons,2026.0,Non-Free Agent,2020.0,National,3.0,49.0,Forward,24.0,2026,0
Port Adelaide,36,Will Lorenz,2005-02-19,186.0,Midfield,8,21yr,Oakleigh Chargers,2026.0,Non-Free Agent,2023.0,National,4.0,57.0,Midfielder,21.0,2026,0
Port Adelaide,12,Jack Lukosius,2000-08-09,195.0,Forward,123,25yr 7mth,Woodville-West Torrens,2030.0,Non-Free Agent,2018.0,National,1.0,2.0,Forward,25.0,2026,0
Port Adelaide,31,Ewan Mackinlay,2003-07-18,182.0,Midfield,1,22yr 7mth,North Adelaide,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,11.0,Midfielder,22.0,2026,0
Port Adelaide,4,Todd Marshall,1998-10-08,198.0,Forward,116,27yr 5mth,Murray Bushrangers,2029.0,Unrestricted Free Agent,2016.0,National,1.0,16.0,Forward,27.0,2026,0
Port Adelaide,3,Jackson Mead,2001-09-30,184.0,Midfield,64,24yr 5mth,Woodville West Torrens,2026.0,Non-Free Agent,2019.0,National,2.0,25.0,Midfielder,24.0,2026,0
Port Adelaide,11,Christian Moraes,2006-11-08,183.0,Midfield,14,19yr 4mth,Eastern Ranges,2027.0,Non-Free Agent,2024.0,National,2.0,38.0,Midfielder,19.0,2026,0
Port Adelaide,42,Jacob Moss,2004-12-22,198.0,Defender,0,21yr 2mth,Sturt Sabres,2026.0,Non-Free Agent,,,,,Defender,21.0,2026,0
Port Adelaide,41,Balyn O'Brien,2007-01-26,187.0,Defender,0,19yr 1mth,Norwood,2026.0,Unknown,,,,,Defender,19.0,2026,0
Port Adelaide,2,Sam Powell-Pepper,1998-01-08,187.0,Forward,158,28yr 2mth,East Perth,2029.0,Unrestricted Free Agent,2016.0,National,1.0,18.0,Forward,28.0,2026,0
Port Adelaide,32,Harrison Ramm,2006-12-05,202.0,Defender,1,19yr 3mth,Glenelg,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,3.0,Defender,19.0,2026,0
Port Adelaide,27,Esava Ratugolea,1998-07-24,197.0,Defender,111,27yr 7mth,Murray Bushrangers,2028.0,Non-Free Agent,2016.0,National,3.0,43.0,Defender,27.0,2026,0
Port Adelaide,35,Joe Richards,1999-11-23,177.0,Forward,31,26yr 3mth,Wangaratta,2027.0,Non-Free Agent,2022.0,National,3.0,48.0,Forward,26.0,2026,0
Port Adelaide,1,Connor Rozee,2000-01-22,185.0,DefenderMidfield,150,26yr 1mth,North Adelaide,2032.0,Unrestricted Free Agent,2018.0,National,1.0,5.0,Defender,26.0,2026,0
Port Adelaide,8,Josh Sinn,2003-01-07,187.0,Defender,30,23yr 2mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,1.0,12.0,Defender,23.0,2026,0
Port Adelaide,13,Ivan Soldo,1996-04-14,204.0,ForwardRuck,66,29yr 10mth,Daramalan College,2026.0,Non-Free Agent,,,,,Ruck,29.0,2026,0
Port Adelaide,24,Jordon Sweet,1998-02-02,206.0,Ruck,47,28yr 1mth,North Adelaide,2026.0,Non-Free Agent,2018.0,Rookie,2.0,23.0,Ruck,28.0,2026,0
Port Adelaide,38,Dante Visentini,2003-02-13,202.0,Ruck,14,23yr,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,4.0,56.0,Ruck,23.0,2026,0
Port Adelaide,45,Xavier Walsh,2005-09-06,195.0,Forward,0,20yr 6mth,East Perth,2026.0,Non-Free Agent,2023.0,Rookie,1.0,13.0,Forward,20.0,2026,0
Port Adelaide,37,Jack Watkins,2000-01-01,,Midfield,0,26yr 2mth,Port Adelaide,2026.0,Unknown,2025.0,Rookie,1.0,4.0,Midfielder,26.0,2026,0
Port Adelaide,15,Jacob Wehr,1998-07-05,185.0,DefenderMidfield,39,27yr 8mth,Woodville-west Torrens,2028.0,Unrestricted Free Agent,2024.0,Rookie,2.0,22.0,Defender,27.0,2026,0
Port Adelaide,17,Jack Whitlock,2006-05-16,200.0,Forward,4,19yr 9mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,2.0,33.0,Forward,19.0,2026,0
Port Adelaide,16,Oliver Wines,1994-10-07,187.0,Midfield,273,31yr 5mth,Bendigo Pioneers,2026.0,Unrestricted Free Agent,2012.0,National,1.0,7.0,Midfielder,31.0,2026,0
Port Adelaide,39,Mitch Zadow,2004-03-11,180.0,Forward,0,22yr,East Fremantle,2026.0,Unknown,,,,,Forward,22.0,2026,0
Port Adelaide,25,Brandon Zerk-Thatcher,1998-08-25,195.0,Defender,90,27yr 6mth,Sturt,2026.0,Non-Free Agent,2017.0,National,4.0,66.0,Defender,27.0,2026,0
Richmond,29,Jasper Alger,2006-12-17,183.0,Forward,4,19yr 2mth,Oakleigh Chargers,2026.0,Non-Free Agent,2024.0,National,4.0,58.0,Forward,19.0,2026,0
Richmond,34,Harry Armstrong,2006-06-14,195.0,Forward,9,19yr 8mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,23.0,Forward,19.0,2026,1
Richmond,21,Noah Balta,1999-10-23,194.0,DefenderForward,118,26yr 4mth,Calder Cannons,2032.0,Unrestricted Free Agent,2017.0,National,2.0,25.0,Defender,26.0,2026,1
Richmond,6,Sam Banks,2003-04-02,187.0,Defender,44,22yr 11mth,Tasmania Devils,2027.0,Non-Free Agent,2021.0,National,2.0,29.0,Defender,22.0,2026,1
Richmond,35,Nathan Broad,1993-04-15,192.0,Defender,171,32yr 10mth,Swan Districts,2026.0,Unrestricted Free Agent,2015.0,National,5.0,67.0,Defender,32.0,2026,1
Richmond,30,Tom Brown,2003-07-30,193.0,Defender,42,22yr 7mth,Murray Bushrangers,2027.0,Non-Free Agent,2021.0,National,1.0,17.0,Defender,22.0,2026,0
Richmond,44,Seth Campbell,2004-12-29,182.0,Forward,44,21yr 2mth,Tasmania Devils,2029.0,Non-Free Agent,2022.0,Rookie,1.0,12.0,Forward,21.0,2026,1
Richmond,23,Judson Clarke,2003-10-17,180.0,Forward,17,22yr 4mth,Dandenong Stingrays,2026.0,Non-Free Agent,2021.0,National,2.0,30.0,Forward,22.0,2026,0
Richmond,22,Sam Cumming,2007-07-27,184.0,Midfield,0,18yr 7mth,North Adelaide,2028.0,Unknown,2025.0,National,1.0,7.0,Midfielder,18.0,2026,0
Richmond,8,Jonty Faull,2006-02-01,195.0,Forward,17,20yr 1mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,14.0,Forward,20.0,2026,1
Richmond,43,Liam Fawcett,2005-04-22,197.0,Forward,1,20yr 10mth,Central District,2026.0,Non-Free Agent,2023.0,National,2.0,43.0,Forward,20.0,2026,0
Richmond,18,Josh Gibcus,2003-04-04,196.0,Defender,22,22yr 11mth,GWV Rebels,2026.0,Non-Free Agent,2021.0,National,1.0,9.0,Defender,22.0,2026,1
Richmond,50,Campbell Gray,2003-08-01,195.0,Defender,4,22yr 7mth,Essendon VFL,2027.0,Non-Free Agent,2024.0,Mid-Season,2.0,16.0,Defender,22.0,2026,1
Richmond,48,Steely Green,2004-01-09,179.0,Forward,26,22yr 2mth,South Fremantle,2026.0,Non-Free Agent,2022.0,National,4.0,55.0,Forward,22.0,2026,1
Richmond,24,Samuel Grlj,2007-07-26,182.0,DefenderMidfield,1,18yr 7mth,Oakleigh Chargers,2028.0,Unknown,2025.0,National,1.0,8.0,Defender,18.0,2026,1
Richmond,47,Oliver Hayes-Brown,2000-04-28,208.0,Ruck,0,25yr 10mth,Perth Wildcats,2026.0,Non-Free Agent,,,,,Ruck,25.0,2026,0
Richmond,2,Jacob Hopper,1997-02-06,187.0,Midfield,166,29yr 1mth,North Ballarat Rebels,2029.0,Non-Free Agent,2015.0,National,1.0,7.0,Midfielder,29.0,2026,1
Richmond,10,Taj Hotton,2006-06-17,182.0,Forward,7,19yr 8mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,12.0,Forward,19.0,2026,0
Richmond,4,Sam Lalor,2006-08-30,188.0,Forward,12,19yr 6mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,1.0,Forward,19.0,2026,1
Richmond,42,Mykelti Lefau,1998-06-22,195.0,Forward,11,27yr 8mth,Rugby League,2026.0,Non-Free Agent,,,,,Forward,27.0,2026,0
Richmond,19,Tom Lynch,1992-10-31,199.0,Forward,237,33yr 4mth,Dandenong Stingrays,2026.0,Restricted Free Agent,2010.0,National,1.0,11.0,Forward,33.0,2026,1
Richmond,7,Rhyan Mansell,2000-06-04,180.0,Forward,74,25yr 9mth,Woodville West-Torrens,2026.0,Non-Free Agent,,,,,Forward,25.0,2026,1
Richmond,28,Kane McAuliffe,2005-03-01,187.0,Midfield,15,21yr,North Adelaide,2027.0,Non-Free Agent,2023.0,National,2.0,40.0,Midfielder,21.0,2026,1
Richmond,12,Ben Miller,1999-08-31,198.0,Defender,70,26yr 6mth,Subiaco,2027.0,Unrestricted Free Agent,2017.0,National,4.0,63.0,Defender,26.0,2026,1
Richmond,25,Toby Nankervis,1994-08-12,199.0,Ruck,180,31yr 7mth,North Launceston,2026.0,Unrestricted Free Agent,2013.0,National,2.0,35.0,Ruck,31.0,2026,0
Richmond,26,Zane Peucker,2007-12-04,180.0,MidfieldForward,0,18yr 3mth,Woodville-West Torrens,2027.0,Unknown,2025.0,National,2.0,31.0,Mid-Forward,18.0,2026,0
Richmond,3,Dion Prestia,1992-10-12,175.0,Midfield,237,33yr 5mth,Calder Cannons,2026.0,Unrestricted Free Agent,2010.0,National,1.0,9.0,Midfielder,33.0,2026,0
Richmond,13,Hugo Ralphsmith,2001-11-09,187.0,Midfield,63,24yr 4mth,Sandringham Dragons,2026.0,Non-Free Agent,2019.0,National,3.0,46.0,Midfielder,24.0,2026,1
Richmond,33,Patrick Retschko,2006-02-28,186.0,Midfield,0,20yr,Oakleigh Chargers,2026.0,Non-Free Agent,2024.0,Rookie,2.0,23.0,Midfielder,20.0,2026,0
